rq_time,start,end,request_id
52701,4254,4994,14350
52707,1973,4994,14357
52712,10479,4994,14360
52744,4251,4994,14369
52747,4307,4994,14370
52758,3146,4994,14375
52761,3562,4994,14378
52785,9377,4994,14391
52800,4994,4994,14396
52804,10159,4994,14399
52818,9931,4994,14403
52858,6011,4994,14422
52878,1498,4994,14441
52879,3699,4994,14443
52920,3562,4994,14460
52926,5881,4994,14462
52993,8210,4994,14490
53077,6011,4994,14536
53088,11010,4994,14544
53093,7630,4994,14546
53101,5858,4994,14548
53179,4994,4994,14584
53192,605,4994,14587
53202,1498,4994,14596
53244,4314,4994,14614
53262,3891,4994,14619
53281,955,4994,14628
53293,1498,4994,14632
53327,1498,4994,14658
53339,9641,4994,14662
53372,1498,4994,14681
53384,4931,4994,14688
53391,4955,4994,14696
53395,5858,4994,14697
53418,4251,4994,14709
53423,8523,4994,14712
53432,9641,4994,14716
53457,4251,4994,14725
53487,5881,4994,14741
53501,7173,4994,14752
53504,4881,4994,14753
53511,7746,4994,14758
53530,9931,4994,14772
53534,4254,4994,14774
53553,4934,4994,14784
53631,9931,4994,14828
53651,1498,4994,14843
53673,5410,4994,14853
53708,4420,4994,14874
53741,6011,4994,14887
53746,4994,4994,14891
53755,5534,4994,14895
53775,10186,4994,14903
53777,2420,4994,14904
53827,63,4994,14927
53828,1973,4994,14928
53850,3562,4994,14935
53881,9377,4994,14952
53883,7173,4994,14953
53883,1498,4994,14954
53896,1174,4994,14960
53915,1498,4994,14972
53947,10159,4994,14983
53964,6011,4994,14995
53971,4881,4994,14997
53978,5881,4994,15003
53980,955,4994,15004
53980,1174,4994,15005
53998,1498,4994,15012
54022,9641,4994,15022
54050,7746,4994,15039
54075,1558,4994,15051
54089,3562,4994,15060
54090,4931,4994,15061
54098,4254,4994,15065
54100,4074,4994,15067
54118,5106,4994,15074
54138,2420,4994,15083
54144,4541,4994,15087
54146,5681,4994,15088
54190,6141,4994,15103
54202,185,4994,15106
54208,6011,4994,15109
54223,6011,4994,15122
54227,7746,4994,15129
54246,4541,4994,15137
54253,1973,4994,15142
54262,185,4994,15151
54291,7899,4994,15165
54300,1498,4994,15166
54306,4420,4994,15170
54329,1498,4994,15181
54346,5311,4994,15186
54394,63,4994,15213
54405,4428,4994,15216
54530,6011,4994,15285
54533,4251,4994,15287
54550,4314,4994,15292
54553,1498,4994,15294
54565,5881,4994,15302
54591,10159,4994,15317
54624,5106,4994,15341
54632,7746,4994,15349
54637,4307,4994,15352
54639,1498,4994,15353
54644,887,4994,15358
54653,4254,4994,15366
54658,4994,4994,15369
54680,223,4994,15379
54681,4307,4994,15382
54712,9931,4994,15401
54712,1521,4994,15402
54733,6141,4994,15415
54776,4881,4994,15453
54815,1608,4994,15468
54852,9377,4994,15481
54864,8313,4994,15486
54886,7512,4994,15499
54912,955,4994,15509
54933,4881,4994,15526
54936,4254,4994,15528
54940,4055,4994,15530
54957,10186,4994,15536
54978,8313,4994,15544
54994,6512,4994,15552
54997,10159,4994,15554
54997,3699,4994,15555
55047,8698,4994,15575
55048,4931,4994,15576
55051,10186,4994,15580
55094,4307,4994,15601
55122,10301,4994,15614
55127,1939,4994,15618
55140,1521,4994,15625
55141,1498,4994,15626
55166,4934,4994,15633
55170,605,4994,15638
55194,4254,4994,15656
55196,6011,4994,15658
55214,7547,4994,15671
55239,4934,4994,15681
55252,3562,4994,15690
55256,5881,4994,15691
55308,2346,4994,15714
55322,1498,4994,15723
55333,4251,4994,15728
55336,677,4994,15730
55356,4251,4994,15744
55356,7173,4994,15745
55372,1973,4994,15755
55409,8313,4994,15779
55425,2074,4994,15786
55439,8313,4994,15791
55451,3699,4994,15799
55453,4307,4994,15801
55465,1608,4994,15809
55466,1498,4994,15810
55483,4428,4994,15819
55500,10914,4994,15831
55525,5238,4994,15852
55539,4428,4994,15866
55548,5255,4994,15875
55557,1498,4994,15880
55574,1498,4994,15891
55633,9377,4994,15920
55662,6512,4994,15930
55667,4994,4994,15936
55682,1174,4994,15946
55714,1973,4994,15971
55740,5255,4994,15989
55749,4994,4994,15997
55755,4272,4994,16004
55764,1498,4994,16012
55802,5106,4994,16039
55805,8002,4994,16041
55832,9931,4994,16055
55858,6141,4994,16063
55858,392,4994,16064
55895,4994,4994,16082
55904,10159,4994,16086
55956,4251,4994,16107
55967,4428,4994,16114
55998,1558,4994,16123
56011,887,4994,16132
56021,9377,4994,16137
56038,9528,4994,16147
56050,4254,4994,16152
56053,3146,4994,16154
56066,3699,4994,16162
56076,9377,4994,16175
56143,5410,4994,16215
56213,4955,4994,16258
56219,6011,4994,16262
56219,8313,4994,16263
56227,1973,4994,16267
56278,1498,4994,16289
56337,4420,4994,16319
56348,5881,4994,16325
56357,7173,4994,16327
56378,4881,4994,16333
56408,6011,4994,16349
56443,5881,4994,16371
56467,5410,4994,16387
56477,605,4994,16390
56480,1174,4994,16392
56505,4931,4994,16409
56508,4420,4994,16411
56530,10186,4994,16416
56541,185,4994,16419
56557,11447,4994,16429
56572,7512,4994,16443
56669,1498,4994,16499
56727,10479,4994,16531
56740,1498,4994,16539
56741,3699,4994,16541
56750,9377,4994,16544
56754,887,4994,16545
56823,1498,4994,16577
56836,5858,4994,16582
56852,1608,4994,16592
56859,5269,4994,16595
56891,7746,4994,16610
56895,4254,4994,16612
56917,9528,4994,16617
57079,5881,4994,16702
57144,6011,4994,16728
57182,5881,4994,16753
57188,5238,4994,16759
57204,5410,4994,16767
57205,2074,4994,16768
57233,5534,4994,16781
57247,7173,4994,16786
57252,1498,4994,16789
57254,6512,4994,16790
57282,955,4994,16809
57307,1521,4994,16817
57308,9377,4994,16819
57324,4254,4994,16825
57342,5410,4994,16839
57371,1498,4994,16859
57388,1608,4994,16865
57426,10159,4994,16888
57437,1973,4994,16893
57446,1608,4994,16896
57464,1973,4994,16906
57479,9528,4994,16916
57486,7899,4994,16918
57494,1498,4994,16928
57502,10186,4994,16933
57523,10159,4994,16939
57529,5534,4994,16944
57544,4931,4994,16950
57589,4428,4994,16970
57594,7630,4994,16973
57705,10159,4994,17009
57743,4881,4994,17018
57759,10186,4994,17023
57908,3562,4994,17044
57921,6011,4994,17048
57970,7746,4994,17060
57992,5410,4994,17065
58122,6512,4994,17104
58154,8002,4994,17112
58251,7746,4994,17133
58269,9377,4994,17140
58299,4254,4994,17147
58308,4994,4994,17149
58312,1498,4994,17150
58328,7746,4994,17154
58339,605,4994,17158
58356,3562,4994,17162
58386,4994,4994,17172
58404,4254,4994,17176
58445,5858,4994,17187
58463,605,4994,17192
58467,1498,4994,17193
58510,5881,4994,17203
58521,8210,4994,17205
58568,3699,4994,17211
58577,5106,4994,17213
58614,3562,4994,17221
58621,10159,4994,17227
58633,4428,4994,17231
58755,4428,4994,17257
58767,4254,4994,17261
58780,4428,4994,17265
58784,5238,4994,17266
58855,7173,4994,17279
58988,5881,4994,17310
59017,392,4994,17312
59034,5106,4994,17317
59037,4254,4994,17319
59057,4541,4994,17326
59102,4931,4994,17334
59224,10159,4994,17360
59243,4420,4994,17363
59251,4994,4994,17364
59279,4314,4994,17372
59319,4307,4994,17384
59338,10186,4994,17390
59342,8313,4994,17392
59343,4881,4994,17393
59440,955,4994,17412
59471,11447,4994,17422
59474,955,4994,17423
59507,7547,4994,17432
59543,4931,4994,17440
59634,1498,4994,17452
59640,1498,4994,17453
59695,63,4994,17462
59729,7630,4994,17470
59763,4994,4994,17478
59800,4428,4994,17485
59830,5255,4994,17488
59948,7746,4994,17502
60149,2420,4994,17555
60166,8245,4994,17561
60204,1973,4994,17570
60220,1174,4994,17573
60287,5681,4994,17582
60540,5106,4994,17625
60557,4931,4994,17631
60581,4934,4994,17638
60605,605,4994,17646
60627,1498,4994,17655
60663,4931,4994,17660
60750,7173,4994,17682
60791,8698,4994,17690
60833,1498,4994,17703
60865,5858,4994,17713
60876,9377,4994,17715
60904,5106,4994,17722
60904,9377,4994,17723
60908,10159,4994,17726
60919,8313,4994,17728
60938,5238,4994,17734
60984,9641,4994,17747
60991,5881,4994,17749
61066,955,4994,17775
61120,6011,4994,17784
61159,4254,4994,17791
61173,2074,4994,17796
61202,4074,4994,17805
61239,4934,4994,17817
61310,4955,4994,17835
61314,6141,4994,17837
61344,4254,4994,17843
61385,1608,4994,17853
61395,10159,4994,17855
61473,8313,4994,17869
61517,11010,4994,17883
61575,4254,4994,17897
61628,9528,4994,17901
61760,4994,4994,17926
61767,1498,4994,17930
61800,7746,4994,17939
61823,955,4994,17943
61863,4994,4994,17953
61871,10159,4994,17956
61879,1558,4994,17959
61909,1498,4994,17966
61913,1973,4994,17968
61949,5106,4994,17976
62034,9040,4994,17996
62057,185,4994,17999
62076,5311,4994,18007
62116,1498,4994,18021
62129,10914,4994,18024
62148,1174,4994,18029
62235,9377,4994,18049
62235,8002,4994,18050
62323,1973,4994,18076
62427,4931,4994,18091
62479,63,4994,18102
62483,4254,4994,18103
62488,10186,4994,18105
62515,5858,4994,18110
62556,5881,4994,18129
62574,1498,4994,18134
62632,605,4994,18146
62638,3562,4994,18147
62644,10301,4994,18149
62688,7746,4994,18157
62704,6512,4994,18161
62787,4254,4994,18176
62796,4254,4994,18180
62810,5106,4994,18182
62823,9377,4994,18188
62846,4541,4994,18194
62877,4254,4994,18199
62903,4994,4994,18206
62912,10159,4994,18208
62985,392,4994,18234
63003,4251,4994,18238
63062,9931,4994,18254
63072,1498,4994,18255
63218,3891,4994,18286
63229,7547,4994,18289
63297,6141,4994,18313
63303,4994,4994,18314
63354,1498,4994,18331
63441,8357,4994,18355
63452,6011,4994,18358
63475,887,4994,18364
63481,4251,4994,18365
63536,5106,4994,18378
63537,9528,4994,18379
63604,5269,4994,18390
63687,5881,4994,18404
63739,4428,4994,18420
63777,3699,4994,18430
63825,9377,4994,18438
63833,1498,4994,18442
63837,1558,4994,18445
63963,5106,4994,18465
64042,6011,4994,18485
64055,5534,4994,18488
64085,5106,4994,18494
64103,6011,4994,18497
64131,5410,4994,18508
64152,10914,4994,18511
64261,4251,4994,18534
64264,4314,4994,18535
64409,10186,4994,18564
64509,4994,4994,18577
64660,4881,4994,18602
64694,955,4994,18608
64736,4251,4994,18623
64763,4254,4994,18627
64790,6011,4994,18632
64803,5410,4994,18636
64832,4881,4994,18644
64884,1973,4994,18649
64912,955,4994,18655
64956,9641,4994,18670
65077,4420,4994,18698
65108,1608,4994,18707
65139,11447,4994,18714
65145,5410,4994,18716
65193,10301,4994,18721
65303,5881,4994,18747
65308,6011,4994,18750
65318,5269,4994,18752
65339,6011,4994,18757
65355,7173,4994,18762
65377,1973,4994,18771
65445,5106,4994,18786
65477,6512,4994,18793
65509,605,4994,18802
65563,887,4994,18812
65844,1174,4994,18860
65848,10479,4994,18861
65855,10186,4994,18864
66015,6011,4994,18901
66077,1521,4994,18909
66091,11447,4994,18911
66152,9377,4994,18927
66209,2420,4994,18938
66212,4251,4994,18941
66232,5311,4994,18945
66233,5881,4994,18946
66235,4994,4994,18947
66280,1521,4994,18956
66374,10186,4994,18974
66436,3146,4994,18985
66453,677,4994,18989
66571,1521,4994,19018
66611,605,4994,19027
66664,4994,4994,19035
66704,1608,4994,19043
66715,10159,4994,19047
66785,4428,4994,19073
66795,4254,4994,19075
66818,7173,4994,19081
66859,887,4994,19090
66899,8523,4994,19101
66955,4393,4994,19114
67048,5881,4994,19129
67167,7899,4994,19153
67169,1608,4994,19154
67195,1498,4994,19162
67197,6011,4994,19163
67230,5534,4994,19172
67274,1498,4994,19181
67339,4420,4994,19199
67400,2420,4994,19213
67439,1498,4994,19219
67499,1498,4994,19230
67631,5255,4994,19266
67654,1498,4994,19269
67777,5410,4994,19299
67800,3160,4994,19304
67878,10159,4994,19320
67925,7630,4994,19330
67956,2346,4994,19337
67959,1498,4994,19339
67961,1498,4994,19340
68012,7512,4994,19351
68149,5238,4994,19387
68157,10159,4994,19388
68238,4307,4994,19407
68264,10479,4994,19418
68270,1558,4994,19420
68288,9931,4994,19422
68294,7173,4994,19425
68361,5881,4994,19438
68625,5881,4994,19485
68681,4994,4994,19496
68704,5106,4994,19497
68742,4994,4994,19502
68950,5881,4994,19536
69112,605,4994,19552
69232,2074,4994,19568
69310,7547,4994,19579
69312,4994,4994,19581
69314,9377,4994,19582
69467,6011,4994,19604
69474,9528,4994,19605
69531,1498,4994,19615
69537,3160,4994,19616
69580,10159,4994,19624
69602,9641,4994,19630
69714,4251,4994,19654
69763,6512,4994,19660
69774,3699,4994,19663
69819,605,4994,19669
69948,4541,4994,19684
69972,2346,4994,19688
69979,1498,4994,19690
70072,6512,4994,19703
70091,5410,4994,19704
70127,10159,4994,19710
70233,4314,4994,19722
70323,1498,4994,19735
70356,8002,4994,19741
70372,4254,4994,19745
70611,9931,4994,19772
70640,10159,4994,19776
70696,3146,4994,19789
70740,4251,4994,19798
70785,3562,4994,19804
70849,1498,4994,19808
70971,6011,4994,19823
70989,5106,4994,19824
71023,955,4994,19829
71069,8210,4994,19832
71072,4428,4994,19835
71093,9377,4994,19839
71132,1521,4994,19843
71198,1608,4994,19851
71294,1174,4994,19864
71401,11447,4994,19879
71487,4931,4994,19898
71497,10186,4994,19900
71506,7746,4994,19903
71584,7173,4994,19910
71588,6011,4994,19912
71600,10186,4994,19914
71606,1174,4994,19915
71642,5534,4994,19925
71705,1608,4994,19937
71774,2420,4994,19946
71809,1498,4994,19954
72241,5534,4994,20008
72340,1498,4994,20024
72474,9931,4994,20046
72540,1558,4994,20052
72556,4254,4994,20053
72620,7173,4994,20058
72637,10186,4994,20062
72637,8357,4994,20063
72653,6011,4994,20065
72734,1498,4994,20075
72785,7899,4994,20082
72794,4307,4994,20086
72874,10159,4994,20104
72928,4428,4994,20115
72972,5681,4994,20126
73073,887,4994,20140
73130,4307,4994,20151
73156,1973,4994,20155
73180,3562,4994,20160
73201,6011,4994,20162
73245,955,4994,20168
73252,5106,4994,20170
73266,7173,4994,20173
73266,3891,4994,20174
73324,4254,4994,20181
73418,4934,4994,20189
73420,4994,4994,20190
73465,10159,4994,20197
73475,9931,4994,20199
73730,7746,4994,20241
73765,4428,4994,20246
73795,5269,4994,20251
73815,1498,4994,20258
73900,5311,4994,20271
73913,9641,4994,20276
73918,5255,4994,20277
74055,4931,4994,20294
74164,7746,4994,20314
74180,955,4994,20316
74186,887,4994,20317
74252,1498,4994,20322
74256,5881,4994,20323
74281,4541,4994,20328
74366,4994,4994,20340
74455,1558,4994,20348
74581,1498,4994,20364
74760,10914,4994,20389
74960,5881,4994,20415
75097,392,4994,20436
75228,605,4994,20450
75340,955,4994,20468
75363,4881,4994,20471
75466,4074,4994,20485
75475,1608,4994,20486
75484,5106,4994,20488
75550,10301,4994,20497
75673,1973,4994,20513
75673,1498,4994,20514
75734,8658,4994,20523
75741,7630,4994,20524
75752,4420,4994,20526
75900,5106,4994,20546
76068,10159,4994,20569
76243,10159,4994,20582
76274,9377,4994,20587
76355,7746,4994,20597
76395,4251,4994,20603
76596,5106,4994,20626
76708,2420,4994,20644
76812,4254,4994,20658
76833,4931,4994,20663
77013,5238,4994,20685
77090,605,4994,20694
77125,63,4994,20702
77133,5410,4994,20706
77320,4994,4994,20732
77414,5881,4994,20744
77475,5858,4994,20750
77538,955,4994,20759
77668,5410,4994,20770
77735,5881,4994,20783
77827,8313,4994,20793
77827,4881,4994,20794
78071,11010,4994,20828
78168,1498,4994,20839
78290,6011,4994,20854
78517,677,4994,20885
78536,4254,4994,20888
78563,5255,4994,20893
78632,5106,4994,20911
78633,6141,4994,20912
78645,7630,4994,20914
78746,1498,4994,20923
79034,11447,4994,20958
79084,185,4994,20961
79097,9377,4994,20963
79119,5881,4994,20968
79454,1498,4994,20984
80517,1498,4994,21019
80713,4428,4994,21028
80966,9641,4994,21038
81565,4994,4994,21065
81790,1608,4994,21073
81937,1498,4994,21077
81948,1498,4994,21079
83175,4934,4994,21110
83956,605,4994,21141
85051,3699,4994,21167
85929,4994,4994,21190
