rq_time,start,end,request_id,earliest_pickup_time,latest_pickup_time
41400,2944,3022,820,41400,45000
29820,3022,2944,821,29820,33420
35100,2944,3022,822,35100,38700
40620,3022,2944,823,40620,44220
45900,2944,3022,824,45900,49500
56820,3022,2944,825,56820,60420
62100,2944,3022,826,62100,65700
34320,3022,2944,827,34320,37920
39600,2944,3022,828,39600,43200
37920,3022,2944,829,37920,41520
43200,2944,3022,830,43200,46800
47820,3022,2944,831,47820,51420
53100,2944,3022,832,53100,56700
31620,3022,2944,833,31620,35220
36900,2944,3022,834,36900,40500
35220,3022,2944,835,35220,38820
40500,2944,3022,836,40500,44100
31620,3022,2944,837,31620,35220
36900,2944,3022,838,36900,40500
46920,3022,2944,839,46920,50520
52200,2944,3022,840,52200,55800
29820,3022,2944,841,29820,33420
35100,2944,3022,842,35100,38700
33420,3022,2944,843,33420,37020
38700,2944,3022,844,38700,42300
31620,3022,2944,845,31620,35220
36900,2944,3022,846,36900,40500
36120,3022,2944,847,36120,39720
41400,2944,3022,848,41400,45000
51420,3022,2944,849,51420,55020
56700,2944,3022,850,56700,60300
53220,3022,2944,851,53220,56820
58500,2944,3022,852,58500,62100
46920,3022,2944,853,46920,50520
52200,2944,3022,854,52200,55800
32640,10053,2944,855,32640,36240
37800,2944,10053,856,37800,41400
45240,10053,2944,857,45240,48840
50400,2944,10053,858,50400,54000
49740,10053,2944,859,49740,53340
54900,2944,10053,860,54900,58500
58740,10053,2944,861,58740,62340
63900,2944,10053,862,63900,67500
40740,10053,2944,863,40740,44340
45900,2944,10053,864,45900,49500
55140,10053,2944,865,55140,58740
60300,2944,10053,866,60300,63900
47940,10053,2944,867,47940,51540
53100,2944,10053,868,53100,56700
57840,10053,2944,869,57840,61440
63000,2944,10053,870,63000,66600
49740,10053,2944,871,49740,53340
54900,2944,10053,872,54900,58500
39840,10053,2944,873,39840,43440
45000,2944,10053,874,45000,48600
56040,10053,2944,875,56040,59640
61200,2944,10053,876,61200,64800
54240,10053,2944,877,54240,57840
59400,2944,10053,878,59400,63000
53340,10053,2944,879,53340,56940
58500,2944,10053,880,58500,62100
37260,2844,2944,881,37260,40860
42300,2944,2844,882,42300,45900
38100,2837,2944,883,38100,41700
43200,2944,2837,884,43200,46800
47940,6828,2944,885,47940,51540
53100,2944,6828,886,53100,56700
58740,6828,2944,887,58740,62340
63900,2944,6828,888,63900,67500
55140,6828,2944,889,55140,58740
60300,2944,6828,890,60300,63900
31740,6828,2944,891,31740,35340
36900,2944,6828,892,36900,40500
47040,6828,2944,893,47040,50640
52200,2944,6828,894,52200,55800
38040,6828,2944,895,38040,41640
43200,2944,6828,896,43200,46800
53340,6828,2944,897,53340,56940
58500,2944,6828,898,58500,62100
44340,6828,2944,899,44340,47940
49500,2944,6828,900,49500,53100
29040,6828,2944,901,29040,32640
34200,2944,6828,902,34200,37800
58740,6828,2944,903,58740,62340
63900,2944,6828,904,63900,67500
43440,6828,2944,905,43440,47040
48600,2944,6828,906,48600,52200
40740,6828,2944,907,40740,44340
45900,2944,6828,908,45900,49500
36240,6828,2944,909,36240,39840
41400,2944,6828,910,41400,45000
39840,6828,2944,911,39840,43440
45000,2944,6828,912,45000,48600
31740,6828,2944,913,31740,35340
36900,2944,6828,914,36900,40500
50640,6828,2944,915,50640,54240
55800,2944,6828,916,55800,59400
39840,6828,2944,917,39840,43440
45000,2944,6828,918,45000,48600
57840,6828,2944,919,57840,61440
63000,2944,6828,920,63000,66600
47040,6828,2944,921,47040,50640
52200,2944,6828,922,52200,55800
36240,6828,2944,923,36240,39840
41400,2944,6828,924,41400,45000
34440,6828,2944,925,34440,38040
39600,2944,6828,926,39600,43200
46140,6828,2944,927,46140,49740
51300,2944,6828,928,51300,54900
47940,6828,2944,929,47940,51540
53100,2944,6828,930,53100,56700
51540,6828,2944,931,51540,55140
56700,2944,6828,932,56700,60300
58740,6828,2944,933,58740,62340
63900,2944,6828,934,63900,67500
40740,6828,2944,935,40740,44340
45900,2944,6828,936,45900,49500
44760,5938,2944,937,44760,48360
50400,2944,5938,938,50400,54000
56460,5938,2944,939,56460,60060
62100,2944,5938,940,62100,65700
27660,5938,2944,941,27660,31260
33300,2944,5938,942,33300,36900
38460,5938,2944,943,38460,42060
44100,2944,5938,944,44100,47700
30360,5938,2944,945,30360,33960
36000,2944,5938,946,36000,39600
57360,5938,2944,947,57360,60960
63000,2944,5938,948,63000,66600
42060,5938,2944,949,42060,45660
47700,2944,5938,950,47700,51300
43860,5938,2944,951,43860,47460
49500,2944,5938,952,49500,53100
50160,5938,2944,953,50160,53760
55800,2944,5938,954,55800,59400
56040,2998,2944,955,56040,59640
61200,2944,2998,956,61200,64800
56040,2998,2944,957,56040,59640
61200,2944,2998,958,61200,64800
57840,2998,2944,959,57840,61440
63000,2944,2998,960,63000,66600
43440,2998,2944,961,43440,47040
48600,2944,2998,962,48600,52200
38040,2998,2944,963,38040,41640
43200,2944,2998,964,43200,46800
29040,2998,2944,965,29040,32640
34200,2944,2998,966,34200,37800
29940,2998,2944,967,29940,33540
35100,2944,2998,968,35100,38700
47040,2998,2944,969,47040,50640
52200,2944,2998,970,52200,55800
51540,2998,2944,971,51540,55140
56700,2944,2998,972,56700,60300
47040,2998,2944,973,47040,50640
52200,2944,2998,974,52200,55800
56940,2998,2944,975,56940,60540
62100,2944,2998,976,62100,65700
36240,2998,2944,977,36240,39840
41400,2944,2998,978,41400,45000
47040,2998,2944,979,47040,50640
52200,2944,2998,980,52200,55800
33540,2998,2944,981,33540,37140
38700,2944,2998,982,38700,42300
29940,2998,2944,983,29940,33540
35100,2944,2998,984,35100,38700
43440,2998,2944,985,43440,47040
48600,2944,2998,986,48600,52200
33360,5937,2944,987,33360,36960
38700,2944,5937,988,38700,42300
36060,5937,2944,989,36060,39660
41400,2944,5937,990,41400,45000
35160,5937,2944,991,35160,38760
40500,2944,5937,992,40500,44100
45960,5937,2944,993,45960,49560
51300,2944,5937,994,51300,54900
41460,5937,2944,995,41460,45060
46800,2944,5937,996,46800,50400
53160,5937,2944,997,53160,56760
58500,2944,5937,998,58500,62100
56760,5937,2944,999,56760,60360
62100,2944,5937,1000,62100,65700
54060,5937,2944,1001,54060,57660
59400,2944,5937,1002,59400,63000
34260,5937,2944,1003,34260,37860
39600,2944,5937,1004,39600,43200
41460,5937,2944,1005,41460,45060
46800,2944,5937,1006,46800,50400
48660,5937,2944,1007,48660,52260
54000,2944,5937,1008,54000,57600
30660,5937,2944,1009,30660,34260
36000,2944,5937,1010,36000,39600
42360,5937,2944,1011,42360,45960
47700,2944,5937,1012,47700,51300
31560,5937,2944,1013,31560,35160
36900,2944,5937,1014,36900,40500
48720,2980,2944,1015,48720,52320
54000,2944,2980,1016,54000,57600
42420,2980,2944,1017,42420,46020
47700,2944,2980,1018,47700,51300
28020,2980,2944,1019,28020,31620
33300,2944,2980,1020,33300,36900
32520,2980,2944,1021,32520,36120
37800,2944,2980,1022,37800,41400
43320,2980,2944,1023,43320,46920
48600,2944,2980,1024,48600,52200
53220,2980,2944,1025,53220,56820
58500,2944,2980,1026,58500,62100
51420,2980,2944,1027,51420,55020
56700,2944,2980,1028,56700,60300
27120,2980,2944,1029,27120,30720
32400,2944,2980,1030,32400,36000
37020,2980,2944,1031,37020,40620
42300,2944,2980,1032,42300,45900
42420,2980,2944,1033,42420,46020
47700,2944,2980,1034,47700,51300
44220,2980,2944,1035,44220,47820
49500,2944,2980,1036,49500,53100
36120,2980,2944,1037,36120,39720
41400,2944,2980,1038,41400,45000
42420,2980,2944,1039,42420,46020
47700,2944,2980,1040,47700,51300
51420,2980,2944,1041,51420,55020
56700,2944,2980,1042,56700,60300
31620,2980,2944,1043,31620,35220
36900,2944,2980,1044,36900,40500
30240,10105,2944,1045,30240,33840
36000,2944,10105,1046,36000,39600
48240,10105,2944,1047,48240,51840
54000,2944,10105,1048,54000,57600
41040,10105,2944,1049,41040,44640
46800,2944,10105,1050,46800,50400
56340,10105,2944,1051,56340,59940
62100,2944,10105,1052,62100,65700
38340,10105,2944,1053,38340,41940
44100,2944,10105,1054,44100,47700
26640,10105,2944,1055,26640,30240
32400,2944,10105,1056,32400,36000
38940,5712,2944,1057,38940,42540
44100,2944,5712,1058,44100,47700
39840,5712,2944,1059,39840,43440
45000,2944,5712,1060,45000,48600
30840,5712,2944,1061,30840,34440
36000,2944,5712,1062,36000,39600
41640,5712,2944,1063,41640,45240
46800,2944,5712,1064,46800,50400
31740,5712,2944,1065,31740,35340
36900,2944,5712,1066,36900,40500
29940,5712,2944,1067,29940,33540
35100,2944,5712,1068,35100,38700
36240,5712,2944,1069,36240,39840
41400,2944,5712,1070,41400,45000
39840,5712,2944,1071,39840,43440
45000,2944,5712,1072,45000,48600
28140,5712,2944,1073,28140,31740
33300,2944,5712,1074,33300,36900
28140,5712,2944,1075,28140,31740
33300,2944,5712,1076,33300,36900
29040,5712,2944,1077,29040,32640
34200,2944,5712,1078,34200,37800
53340,5712,2944,1079,53340,56940
58500,2944,5712,1080,58500,62100
45240,5712,2944,1081,45240,48840
50400,2944,5712,1082,50400,54000
38940,5712,2944,1083,38940,42540
44100,2944,5712,1084,44100,47700
29040,5712,2944,1085,29040,32640
34200,2944,5712,1086,34200,37800
54240,5712,2944,1087,54240,57840
59400,2944,5712,1088,59400,63000
56940,5712,2944,1089,56940,60540
62100,2944,5712,1090,62100,65700
43440,5712,2944,1091,43440,47040
48600,2944,5712,1092,48600,52200
43440,5712,2944,1093,43440,47040
48600,2944,5712,1094,48600,52200
32580,10750,2944,1095,32580,36180
37800,2944,10750,1096,37800,41400
55980,10750,2944,1097,55980,59580
61200,2944,10750,1098,61200,64800
47880,10750,2944,1099,47880,51480
53100,2944,10750,1100,53100,56700
40680,10750,2944,1101,40680,44280
45900,2944,10750,1102,45900,49500
54180,10750,2944,1103,54180,57780
59400,2944,10750,1104,59400,63000
30780,10750,2944,1105,30780,34380
36000,2944,10750,1106,36000,39600
35280,10750,2944,1107,35280,38880
40500,2944,10750,1108,40500,44100
55080,10750,2944,1109,55080,58680
60300,2944,10750,1110,60300,63900
46980,10750,2944,1111,46980,50580
52200,2944,10750,1112,52200,55800
41580,10750,2944,1113,41580,45180
46800,2944,10750,1114,46800,50400
54180,10750,2944,1115,54180,57780
59400,2944,10750,1116,59400,63000
36180,10750,2944,1117,36180,39780
41400,2944,10750,1118,41400,45000
36180,10750,2944,1119,36180,39780
41400,2944,10750,1120,41400,45000
52380,10750,2944,1121,52380,55980
57600,2944,10750,1122,57600,61200
45180,10750,2944,1123,45180,48780
50400,2944,10750,1124,50400,54000
34380,10750,2944,1125,34380,37980
39600,2944,10750,1126,39600,43200
58680,10750,2944,1127,58680,62280
63900,2944,10750,1128,63900,67500
52380,10750,2944,1129,52380,55980
57600,2944,10750,1130,57600,61200
55980,10750,2944,1131,55980,59580
61200,2944,10750,1132,61200,64800
35100,9947,2944,1133,35100,38700
40500,2944,9947,1134,40500,44100
46800,9947,2944,1135,46800,50400
52200,2944,9947,1136,52200,55800
47700,9947,2944,1137,47700,51300
53100,2944,9947,1138,53100,56700
35100,9947,2944,1139,35100,38700
40500,2944,9947,1140,40500,44100
27900,9947,2944,1141,27900,31500
33300,2944,9947,1142,33300,36900
36000,9947,2944,1143,36000,39600
41400,2944,9947,1144,41400,45000
36900,9947,2944,1145,36900,40500
42300,2944,9947,1146,42300,45900
45900,9947,2944,1147,45900,49500
51300,2944,9947,1148,51300,54900
36000,9947,2944,1149,36000,39600
41400,2944,9947,1150,41400,45000
38700,9947,2944,1151,38700,42300
44100,2944,9947,1152,44100,47700
58500,9947,2944,1153,58500,62100
63900,2944,9947,1154,63900,67500
29700,9947,2944,1155,29700,33300
35100,2944,9947,1156,35100,38700
55800,9947,2944,1157,55800,59400
61200,2944,9947,1158,61200,64800
58500,9947,2944,1159,58500,62100
63900,2944,9947,1160,63900,67500
39480,10077,2944,1161,39480,43080
45000,2944,10077,1162,45000,48600
56580,10077,2944,1163,56580,60180
62100,2944,10077,1164,62100,65700
29580,10077,2944,1165,29580,33180
35100,2944,10077,1166,35100,38700
52080,10077,2944,1167,52080,55680
57600,2944,10077,1168,57600,61200
46680,10077,2944,1169,46680,50280
52200,2944,10077,1170,52200,55800
30480,10077,2944,1171,30480,34080
36000,2944,10077,1172,36000,39600
43980,10077,2944,1173,43980,47580
49500,2944,10077,1174,49500,53100
26880,10077,2944,1175,26880,30480
32400,2944,10077,1176,32400,36000
29580,10077,2944,1177,29580,33180
35100,2944,10077,1178,35100,38700
26880,10077,2944,1179,26880,30480
32400,2944,10077,1180,32400,36000
54780,10077,2944,1181,54780,58380
60300,2944,10077,1182,60300,63900
32280,10077,2944,1183,32280,35880
37800,2944,10077,1184,37800,41400
48720,10838,2944,1185,48720,52320
54000,2944,10838,1186,54000,57600
30720,10838,2944,1187,30720,34320
36000,2944,10838,1188,36000,39600
33420,10838,2944,1189,33420,37020
38700,2944,10838,1190,38700,42300
49620,10838,2944,1191,49620,53220
54900,2944,10838,1192,54900,58500
31620,10838,2944,1193,31620,35220
36900,2944,10838,1194,36900,40500
54120,10838,2944,1195,54120,57720
59400,2944,10838,1196,59400,63000
51420,10838,2944,1197,51420,55020
56700,2944,10838,1198,56700,60300
37920,10838,2944,1199,37920,41520
43200,2944,10838,1200,43200,46800
52320,10838,2944,1201,52320,55920
57600,2944,10838,1202,57600,61200
51420,10838,2944,1203,51420,55020
56700,2944,10838,1204,56700,60300
55140,10017,2944,1205,55140,58740
60300,2944,10017,1206,60300,63900
37140,10017,2944,1207,37140,40740
42300,2944,10017,1208,42300,45900
29940,10017,2944,1209,29940,33540
35100,2944,10017,1210,35100,38700
34440,10017,2944,1211,34440,38040
39600,2944,10017,1212,39600,43200
45240,10017,2944,1213,45240,48840
50400,2944,10017,1214,50400,54000
30840,10017,2944,1215,30840,34440
36000,2944,10017,1216,36000,39600
44340,10017,2944,1217,44340,47940
49500,2944,10017,1218,49500,53100
37140,10085,2944,1219,37140,40740
42300,2944,10085,1220,42300,45900
30840,10085,2944,1221,30840,34440
36000,2944,10085,1222,36000,39600
51540,10085,2944,1223,51540,55140
56700,2944,10085,1224,56700,60300
56940,10085,2944,1225,56940,60540
62100,2944,10085,1226,62100,65700
47820,10088,2944,1227,47820,51420
53100,2944,10088,1228,53100,56700
48720,10088,2944,1229,48720,52320
54000,2944,10088,1230,54000,57600
54120,10088,2944,1231,54120,57720
59400,2944,10088,1232,59400,63000
31620,10088,2944,1233,31620,35220
36900,2944,10088,1234,36900,40500
30540,10742,2944,1235,30540,34140
36000,2944,10742,1236,36000,39600
42240,10742,2944,1237,42240,45840
47700,2944,10742,1238,47700,51300
41340,10742,2944,1239,41340,44940
46800,2944,10742,1240,46800,50400
49440,10742,2944,1241,49440,53040
54900,2944,10742,1242,54900,58500
27840,10742,2944,1243,27840,31440
33300,2944,10742,1244,33300,36900
33240,10742,2944,1245,33240,36840
38700,2944,10742,1246,38700,42300
26940,10742,2944,1247,26940,30540
32400,2944,10742,1248,32400,36000
36840,10742,2944,1249,36840,40440
42300,2944,10742,1250,42300,45900
56640,10742,2944,1251,56640,60240
62100,2944,10742,1252,62100,65700
30540,10742,2944,1253,30540,34140
36000,2944,10742,1254,36000,39600
49440,10742,2944,1255,49440,53040
54900,2944,10742,1256,54900,58500
29640,10742,2944,1257,29640,33240
35100,2944,10742,1258,35100,38700
55740,10742,2944,1259,55740,59340
61200,2944,10742,1260,61200,64800
51240,10742,2944,1261,51240,54840
56700,2944,10742,1262,56700,60300
58440,10742,2944,1263,58440,62040
63900,2944,10742,1264,63900,67500
32340,10742,2944,1265,32340,35940
37800,2944,10742,1266,37800,41400
30540,10742,2944,1267,30540,34140
36000,2944,10742,1268,36000,39600
26940,10742,2944,1269,26940,30540
32400,2944,10742,1270,32400,36000
57540,10742,2944,1271,57540,61140
63000,2944,10742,1272,63000,66600
35940,10742,2944,1273,35940,39540
41400,2944,10742,1274,41400,45000
39420,9947,2944,1275,39420,43020
45000,2944,9947,1276,45000,48600
43920,9947,2944,1277,43920,47520
49500,2944,9947,1278,49500,53100
40320,9947,2944,1279,40320,43920
45900,2944,9947,1280,45900,49500
48420,9947,2944,1281,48420,52020
54000,2944,9947,1282,54000,57600
26820,9947,2944,1283,26820,30420
32400,2944,9947,1284,32400,36000
41220,9947,2944,1285,41220,44820
46800,2944,9947,1286,46800,50400
34920,9947,2944,1287,34920,38520
40500,2944,9947,1288,40500,44100
33120,9947,2944,1289,33120,36720
38700,2944,9947,1290,38700,42300
49320,9947,2944,1291,49320,52920
54900,2944,9947,1292,54900,58500
38520,9947,2944,1293,38520,42120
44100,2944,9947,1294,44100,47700
48420,9947,2944,1295,48420,52020
54000,2944,9947,1296,54000,57600
33120,9947,2944,1297,33120,36720
38700,2944,9947,1298,38700,42300
32280,10068,2944,1299,32280,35880
37800,2944,10068,1300,37800,41400
33180,10068,2944,1301,33180,36780
38700,2944,10068,1302,38700,42300
42240,9988,2944,1303,42240,45840
47700,2944,9988,1304,47700,51300
36840,9988,2944,1305,36840,40440
42300,2944,9988,1306,42300,45900
36840,9988,2944,1307,36840,40440
42300,2944,9988,1308,42300,45900
42240,9988,2944,1309,42240,45840
47700,2944,9988,1310,47700,51300
48360,10069,2944,1311,48360,51960
54000,2944,10069,1312,54000,57600
39360,10069,2944,1313,39360,42960
45000,2944,10069,1314,45000,48600
34860,10069,2944,1315,34860,38460
40500,2944,10069,1316,40500,44100
40260,10069,2944,1317,40260,43860
45900,2944,10069,1318,45900,49500
33960,10069,2944,1319,33960,37560
39600,2944,10069,1320,39600,43200
52860,10069,2944,1321,52860,56460
58500,2944,10069,1322,58500,62100
29100,3014,2944,1323,29100,32700
34200,2944,3014,1324,34200,37800
32700,3014,2944,1325,32700,36300
37800,2944,3014,1326,37800,41400
44400,3014,2944,1327,44400,48000
49500,2944,3014,1328,49500,53100
54300,3014,2944,1329,54300,57900
59400,2944,3014,1330,59400,63000
37200,3014,2944,1331,37200,40800
42300,2944,3014,1332,42300,45900
33600,3014,2944,1333,33600,37200
38700,2944,3014,1334,38700,42300
30000,3014,2944,1335,30000,33600
35100,2944,3014,1336,35100,38700
29100,3014,2944,1337,29100,32700
34200,2944,3014,1338,34200,37800
45300,3014,2944,1339,45300,48900
50400,2944,3014,1340,50400,54000
27300,3014,2944,1341,27300,30900
32400,2944,3014,1342,32400,36000
40800,3014,2944,1343,40800,44400
45900,2944,3014,1344,45900,49500
32700,3014,2944,1345,32700,36300
37800,2944,3014,1346,37800,41400
58800,3014,2944,1347,58800,62400
63900,2944,3014,1348,63900,67500
32700,3014,2944,1349,32700,36300
37800,2944,3014,1350,37800,41400
38100,3014,2944,1351,38100,41700
43200,2944,3014,1352,43200,46800
39900,3014,2944,1353,39900,43500
45000,2944,3014,1354,45000,48600
47100,3014,2944,1355,47100,50700
52200,2944,3014,1356,52200,55800
30000,3014,2944,1357,30000,33600
35100,2944,3014,1358,35100,38700
28200,3014,2944,1359,28200,31800
33300,2944,3014,1360,33300,36900
54300,3014,2944,1361,54300,57900
59400,2944,3014,1362,59400,63000
53400,3014,2944,1363,53400,57000
58500,2944,3014,1364,58500,62100
54300,3014,2944,1365,54300,57900
59400,2944,3014,1366,59400,63000
53400,3014,2944,1367,53400,57000
58500,2944,3014,1368,58500,62100
41700,3014,2944,1369,41700,45300
46800,2944,3014,1370,46800,50400
39000,3014,2944,1371,39000,42600
44100,2944,3014,1372,44100,47700
47100,3014,2944,1373,47100,50700
52200,2944,3014,1374,52200,55800
30000,3014,2944,1375,30000,33600
35100,2944,3014,1376,35100,38700
41700,3014,2944,1377,41700,45300
46800,2944,3014,1378,46800,50400
28920,3013,2944,1379,28920,32520
34200,2944,3013,1380,34200,37800
35220,3013,2944,1381,35220,38820
40500,2944,3013,1382,40500,44100
51420,3013,2944,1383,51420,55020
56700,2944,3013,1384,56700,60300
54120,3013,2944,1385,54120,57720
59400,2944,3013,1386,59400,63000
36120,3013,2944,1387,36120,39720
41400,2944,3013,1388,41400,45000
31620,3013,2944,1389,31620,35220
36900,2944,3013,1390,36900,40500
41520,3013,2944,1391,41520,45120
46800,2944,3013,1392,46800,50400
31620,3013,2944,1393,31620,35220
36900,2944,3013,1394,36900,40500
48720,3013,2944,1395,48720,52320
54000,2944,3013,1396,54000,57600
31620,3013,2944,1397,31620,35220
36900,2944,3013,1398,36900,40500
58620,3013,2944,1399,58620,62220
63900,2944,3013,1400,63900,67500
29820,3013,2944,1401,29820,33420
35100,2944,3013,1402,35100,38700
29820,3013,2944,1403,29820,33420
35100,2944,3013,1404,35100,38700
44220,3013,2944,1405,44220,47820
49500,2944,3013,1406,49500,53100
57720,3013,2944,1407,57720,61320
63000,2944,3013,1408,63000,66600
34320,3013,2944,1409,34320,37920
39600,2944,3013,1410,39600,43200
42420,3013,2944,1411,42420,46020
47700,2944,3013,1412,47700,51300
52320,3013,2944,1413,52320,55920
57600,2944,3013,1414,57600,61200
54120,3013,2944,1415,54120,57720
59400,2944,3013,1416,59400,63000
31620,3013,2944,1417,31620,35220
36900,2944,3013,1418,36900,40500
37620,10129,2944,1419,37620,41220
43200,2944,10129,1420,43200,46800
43020,10129,2944,1421,43020,46620
48600,2944,10129,1422,48600,52200
48420,10129,2944,1423,48420,52020
54000,2944,10129,1424,54000,57600
29520,10129,2944,1425,29520,33120
35100,2944,10129,1426,35100,38700
28620,10129,2944,1427,28620,32220
34200,2944,10129,1428,34200,37800
46740,10129,2944,1429,46740,50340
52200,2944,10129,1430,52200,55800
50340,10129,2944,1431,50340,53940
55800,2944,10129,1432,55800,59400
51240,10129,2944,1433,51240,54840
56700,2944,10129,1434,56700,60300
37740,10129,2944,1435,37740,41340
43200,2944,10129,1436,43200,46800
40560,10051,2944,1437,40560,44160
46800,2944,10051,1438,46800,50400
33360,10051,2944,1439,33360,36960
39600,2944,10051,1440,39600,43200
48660,10051,2944,1441,48660,52260
54900,2944,10051,1442,54900,58500
40560,10051,2944,1443,40560,44160
46800,2944,10051,1444,46800,50400
39660,10051,2944,1445,39660,43260
45900,2944,10051,1446,45900,49500
52380,3015,2944,1447,52380,55980
57600,2944,3015,1448,57600,61200
37080,3015,2944,1449,37080,40680
42300,2944,3015,1450,42300,45900
41580,3015,2944,1451,41580,45180
46800,2944,3015,1452,46800,50400
28080,3015,2944,1453,28080,31680
33300,2944,3015,1454,33300,36900
45180,3015,2944,1455,45180,48780
50400,2944,3015,1456,50400,54000
28980,3015,2944,1457,28980,32580
34200,2944,3015,1458,34200,37800
57780,3015,2944,1459,57780,61380
63000,2944,3015,1460,63000,66600
53280,3015,2944,1461,53280,56880
58500,2944,3015,1462,58500,62100
46980,3015,2944,1463,46980,50580
52200,2944,3015,1464,52200,55800
55080,3015,2944,1465,55080,58680
60300,2944,3015,1466,60300,63900
50580,3015,2944,1467,50580,54180
55800,2944,3015,1468,55800,59400
44280,3015,2944,1469,44280,47880
49500,2944,3015,1470,49500,53100
42480,3015,2944,1471,42480,46080
47700,2944,3015,1472,47700,51300
53280,3015,2944,1473,53280,56880
58500,2944,3015,1474,58500,62100
42480,3015,2944,1475,42480,46080
47700,2944,3015,1476,47700,51300
42480,3015,2944,1477,42480,46080
47700,2944,3015,1478,47700,51300
55980,3015,2944,1479,55980,59580
61200,2944,3015,1480,61200,64800
34440,3019,2944,1481,34440,38040
39600,2944,3019,1482,39600,43200
38940,3019,2944,1483,38940,42540
44100,2944,3019,1484,44100,47700
49740,3019,2944,1485,49740,53340
54900,2944,3019,1486,54900,58500
30840,3019,2944,1487,30840,34440
36000,2944,3019,1488,36000,39600
32640,3019,2944,1489,32640,36240
37800,2944,3019,1490,37800,41400
52440,3019,2944,1491,52440,56040
57600,2944,3019,1492,57600,61200
45240,3019,2944,1493,45240,48840
50400,2944,3019,1494,50400,54000
37140,3019,2944,1495,37140,40740
42300,2944,3019,1496,42300,45900
41640,3019,2944,1497,41640,45240
46800,2944,3019,1498,46800,50400
53340,3019,2944,1499,53340,56940
58500,2944,3019,1500,58500,62100
48840,3019,2944,1501,48840,52440
54000,2944,3019,1502,54000,57600
35340,3019,2944,1503,35340,38940
40500,2944,3019,1504,40500,44100
53340,3019,2944,1505,53340,56940
58500,2944,3019,1506,58500,62100
55140,3019,2944,1507,55140,58740
60300,2944,3019,1508,60300,63900
56940,3019,2944,1509,56940,60540
62100,2944,3019,1510,62100,65700
50520,3009,2944,1511,50520,54120
55800,2944,3009,1512,55800,59400
55020,3009,2944,1513,55020,58620
60300,2944,3009,1514,60300,63900
31620,3009,2944,1515,31620,35220
36900,2944,3009,1516,36900,40500
53220,3009,2944,1517,53220,56820
58500,2944,3009,1518,58500,62100
34320,3009,2944,1519,34320,37920
39600,2944,3009,1520,39600,43200
54120,3009,2944,1521,54120,57720
59400,2944,3009,1522,59400,63000
37920,3009,2944,1523,37920,41520
43200,2944,3009,1524,43200,46800
53220,3009,2944,1525,53220,56820
58500,2944,3009,1526,58500,62100
41520,3009,2944,1527,41520,45120
46800,2944,3009,1528,46800,50400
43320,3009,2944,1529,43320,46920
48600,2944,3009,1530,48600,52200
54120,3009,2944,1531,54120,57720
59400,2944,3009,1532,59400,63000
41520,3009,2944,1533,41520,45120
46800,2944,3009,1534,46800,50400
42420,3009,2944,1535,42420,46020
47700,2944,3009,1536,47700,51300
55920,3031,2944,1537,55920,59520
61200,2944,3031,1538,61200,64800
27120,3031,2944,1539,27120,30720
32400,2944,3031,1540,32400,36000
46920,3031,2944,1541,46920,50520
52200,2944,3031,1542,52200,55800
28920,3031,2944,1543,28920,32520
34200,2944,3031,1544,34200,37800
33420,3031,2944,1545,33420,37020
38700,2944,3031,1546,38700,42300
48720,3031,2944,1547,48720,52320
54000,2944,3031,1548,54000,57600
30720,3031,2944,1549,30720,34320
36000,2944,3031,1550,36000,39600
28020,3031,2944,1551,28020,31620
33300,2944,3031,1552,33300,36900
55020,3031,2944,1553,55020,58620
60300,2944,3031,1554,60300,63900
41520,3031,2944,1555,41520,45120
46800,2944,3031,1556,46800,50400
33420,3031,2944,1557,33420,37020
38700,2944,3031,1558,38700,42300
52320,3031,2944,1559,52320,55920
57600,2944,3031,1560,57600,61200
35220,3031,2944,1561,35220,38820
40500,2944,3031,1562,40500,44100
31620,3031,2944,1563,31620,35220
36900,2944,3031,1564,36900,40500
28020,3031,2944,1565,28020,31620
33300,2944,3031,1566,33300,36900
43320,3031,2944,1567,43320,46920
48600,2944,3031,1568,48600,52200
40620,3031,2944,1569,40620,44220
45900,2944,3031,1570,45900,49500
30720,3031,2944,1571,30720,34320
36000,2944,3031,1572,36000,39600
43380,2950,2944,1573,43380,46980
48600,2944,2950,1574,48600,52200
28980,2950,2944,1575,28980,32580
34200,2944,2950,1576,34200,37800
52380,2950,2944,1577,52380,55980
57600,2944,2950,1578,57600,61200
42480,2950,2944,1579,42480,46080
47700,2944,2950,1580,47700,51300
44280,2950,2944,1581,44280,47880
49500,2944,2950,1582,49500,53100
48780,2950,2944,1583,48780,52380
54000,2944,2950,1584,54000,57600
53280,2950,2944,1585,53280,56880
58500,2944,2950,1586,58500,62100
50580,2950,2944,1587,50580,54180
55800,2944,2950,1588,55800,59400
35280,2950,2944,1589,35280,38880
40500,2944,2950,1590,40500,44100
30780,2950,2944,1591,30780,34380
36000,2944,2950,1592,36000,39600
42480,2950,2944,1593,42480,46080
47700,2944,2950,1594,47700,51300
54180,2950,2944,1595,54180,57780
59400,2944,2950,1596,59400,63000
55980,2950,2944,1597,55980,59580
61200,2944,2950,1598,61200,64800
41580,2950,2944,1599,41580,45180
46800,2944,2950,1600,46800,50400
46080,2950,2944,1601,46080,49680
51300,2944,2950,1602,51300,54900
34380,2950,2944,1603,34380,37980
39600,2944,2950,1604,39600,43200
46980,2950,2944,1605,46980,50580
