rq_time,start,end,request_id,earliest_pickup_time,latest_pickup_time
32400,2944,3022,820,32400,36000
27120,3022,2944,821,27120,30720
32400,2944,3022,822,32400,36000
27120,3022,2944,823,27120,30720
32400,2944,3022,824,32400,36000
27120,3022,2944,825,27120,30720
32400,2944,3022,826,32400,36000
27120,3022,2944,827,27120,30720
32400,2944,3022,828,32400,36000
27120,3022,2944,829,27120,30720
32400,2944,3022,830,32400,36000
27120,3022,2944,831,27120,30720
32400,2944,3022,832,32400,36000
27120,3022,2944,833,27120,30720
32400,2944,3022,834,32400,36000
27120,3022,2944,835,27120,30720
32400,2944,3022,836,32400,36000
27120,3022,2944,837,27120,30720
32400,2944,3022,838,32400,36000
27120,3022,2944,839,27120,30720
32400,2944,3022,840,32400,36000
27120,3022,2944,841,27120,30720
32400,2944,3022,842,32400,36000
27120,3022,2944,843,27120,30720
32400,2944,3022,844,32400,36000
27120,3022,2944,845,27120,30720
32400,2944,3022,846,32400,36000
27120,3022,2944,847,27120,30720
32400,2944,3022,848,32400,36000
27120,3022,2944,849,27120,30720
32400,2944,3022,850,32400,36000
27120,3022,2944,851,27120,30720
32400,2944,3022,852,32400,36000
27120,3022,2944,853,27120,30720
32400,2944,3022,854,32400,36000
33540,10053,2944,855,33540,37140
38700,2944,10053,856,38700,42300
33540,10053,2944,857,33540,37140
38700,2944,10053,858,38700,42300
33540,10053,2944,859,33540,37140
38700,2944,10053,860,38700,42300
33540,10053,2944,861,33540,37140
38700,2944,10053,862,38700,42300
33540,10053,2944,863,33540,37140
38700,2944,10053,864,38700,42300
33540,10053,2944,865,33540,37140
38700,2944,10053,866,38700,42300
33540,10053,2944,867,33540,37140
38700,2944,10053,868,38700,42300
33540,10053,2944,869,33540,37140
38700,2944,10053,870,38700,42300
33540,10053,2944,871,33540,37140
38700,2944,10053,872,38700,42300
33540,10053,2944,873,33540,37140
38700,2944,10053,874,38700,42300
33540,10053,2944,875,33540,37140
38700,2944,10053,876,38700,42300
33540,10053,2944,877,33540,37140
38700,2944,10053,878,38700,42300
33540,10053,2944,879,33540,37140
38700,2944,10053,880,38700,42300
40860,2844,2944,881,40860,44460
45900,2944,2844,882,45900,49500
37200,2837,2944,883,37200,40800
42300,2944,2837,884,42300,45900
29940,6828,2944,885,29940,33540
35100,2944,6828,886,35100,38700
29940,6828,2944,887,29940,33540
35100,2944,6828,888,35100,38700
29940,6828,2944,889,29940,33540
35100,2944,6828,890,35100,38700
29940,6828,2944,891,29940,33540
35100,2944,6828,892,35100,38700
29940,6828,2944,893,29940,33540
35100,2944,6828,894,35100,38700
29940,6828,2944,895,29940,33540
35100,2944,6828,896,35100,38700
29940,6828,2944,897,29940,33540
35100,2944,6828,898,35100,38700
29940,6828,2944,899,29940,33540
35100,2944,6828,900,35100,38700
29940,6828,2944,901,29940,33540
35100,2944,6828,902,35100,38700
29940,6828,2944,903,29940,33540
35100,2944,6828,904,35100,38700
29940,6828,2944,905,29940,33540
35100,2944,6828,906,35100,38700
29940,6828,2944,907,29940,33540
35100,2944,6828,908,35100,38700
29940,6828,2944,909,29940,33540
35100,2944,6828,910,35100,38700
29940,6828,2944,911,29940,33540
35100,2944,6828,912,35100,38700
29940,6828,2944,913,29940,33540
35100,2944,6828,914,35100,38700
29940,6828,2944,915,29940,33540
35100,2944,6828,916,35100,38700
29940,6828,2944,917,29940,33540
35100,2944,6828,918,35100,38700
29940,6828,2944,919,29940,33540
35100,2944,6828,920,35100,38700
29940,6828,2944,921,29940,33540
35100,2944,6828,922,35100,38700
29940,6828,2944,923,29940,33540
35100,2944,6828,924,35100,38700
29940,6828,2944,925,29940,33540
35100,2944,6828,926,35100,38700
29940,6828,2944,927,29940,33540
35100,2944,6828,928,35100,38700
29940,6828,2944,929,29940,33540
35100,2944,6828,930,35100,38700
29940,6828,2944,931,29940,33540
35100,2944,6828,932,35100,38700
29940,6828,2944,933,29940,33540
35100,2944,6828,934,35100,38700
29940,6828,2944,935,29940,33540
35100,2944,6828,936,35100,38700
56460,5938,2944,937,56460,60060
62100,2944,5938,938,62100,65700
56460,5938,2944,939,56460,60060
62100,2944,5938,940,62100,65700
56460,5938,2944,941,56460,60060
62100,2944,5938,942,62100,65700
56460,5938,2944,943,56460,60060
62100,2944,5938,944,62100,65700
56460,5938,2944,945,56460,60060
62100,2944,5938,946,62100,65700
56460,5938,2944,947,56460,60060
62100,2944,5938,948,62100,65700
56460,5938,2944,949,56460,60060
62100,2944,5938,950,62100,65700
56460,5938,2944,951,56460,60060
62100,2944,5938,952,62100,65700
56460,5938,2944,953,56460,60060
62100,2944,5938,954,62100,65700
40740,2998,2944,955,40740,44340
45900,2944,2998,956,45900,49500
40740,2998,2944,957,40740,44340
45900,2944,2998,958,45900,49500
40740,2998,2944,959,40740,44340
45900,2944,2998,960,45900,49500
40740,2998,2944,961,40740,44340
45900,2944,2998,962,45900,49500
40740,2998,2944,963,40740,44340
45900,2944,2998,964,45900,49500
40740,2998,2944,965,40740,44340
45900,2944,2998,966,45900,49500
40740,2998,2944,967,40740,44340
45900,2944,2998,968,45900,49500
40740,2998,2944,969,40740,44340
45900,2944,2998,970,45900,49500
40740,2998,2944,971,40740,44340
45900,2944,2998,972,45900,49500
40740,2998,2944,973,40740,44340
45900,2944,2998,974,45900,49500
40740,2998,2944,975,40740,44340
45900,2944,2998,976,45900,49500
40740,2998,2944,977,40740,44340
45900,2944,2998,978,45900,49500
40740,2998,2944,979,40740,44340
45900,2944,2998,980,45900,49500
40740,2998,2944,981,40740,44340
45900,2944,2998,982,45900,49500
40740,2998,2944,983,40740,44340
45900,2944,2998,984,45900,49500
40740,2998,2944,985,40740,44340
45900,2944,2998,986,45900,49500
55860,5937,2944,987,55860,59460
61200,2944,5937,988,61200,64800
55860,5937,2944,989,55860,59460
61200,2944,5937,990,61200,64800
55860,5937,2944,991,55860,59460
61200,2944,5937,992,61200,64800
55860,5937,2944,993,55860,59460
61200,2944,5937,994,61200,64800
55860,5937,2944,995,55860,59460
61200,2944,5937,996,61200,64800
55860,5937,2944,997,55860,59460
61200,2944,5937,998,61200,64800
55860,5937,2944,999,55860,59460
61200,2944,5937,1000,61200,64800
55860,5937,2944,1001,55860,59460
61200,2944,5937,1002,61200,64800
55860,5937,2944,1003,55860,59460
61200,2944,5937,1004,61200,64800
55860,5937,2944,1005,55860,59460
61200,2944,5937,1006,61200,64800
55860,5937,2944,1007,55860,59460
61200,2944,5937,1008,61200,64800
55860,5937,2944,1009,55860,59460
61200,2944,5937,1010,61200,64800
55860,5937,2944,1011,55860,59460
61200,2944,5937,1012,61200,64800
55860,5937,2944,1013,55860,59460
61200,2944,5937,1014,61200,64800
32520,2980,2944,1015,32520,36120
37800,2944,2980,1016,37800,41400
32520,2980,2944,1017,32520,36120
37800,2944,2980,1018,37800,41400
32520,2980,2944,1019,32520,36120
37800,2944,2980,1020,37800,41400
32520,2980,2944,1021,32520,36120
37800,2944,2980,1022,37800,41400
32520,2980,2944,1023,32520,36120
37800,2944,2980,1024,37800,41400
32520,2980,2944,1025,32520,36120
37800,2944,2980,1026,37800,41400
32520,2980,2944,1027,32520,36120
37800,2944,2980,1028,37800,41400
32520,2980,2944,1029,32520,36120
37800,2944,2980,1030,37800,41400
32520,2980,2944,1031,32520,36120
37800,2944,2980,1032,37800,41400
32520,2980,2944,1033,32520,36120
37800,2944,2980,1034,37800,41400
32520,2980,2944,1035,32520,36120
37800,2944,2980,1036,37800,41400
32520,2980,2944,1037,32520,36120
37800,2944,2980,1038,37800,41400
32520,2980,2944,1039,32520,36120
37800,2944,2980,1040,37800,41400
32520,2980,2944,1041,32520,36120
37800,2944,2980,1042,37800,41400
32520,2980,2944,1043,32520,36120
37800,2944,2980,1044,37800,41400
38340,10105,2944,1045,38340,41940
44100,2944,10105,1046,44100,47700
38340,10105,2944,1047,38340,41940
44100,2944,10105,1048,44100,47700
38340,10105,2944,1049,38340,41940
44100,2944,10105,1050,44100,47700
38340,10105,2944,1051,38340,41940
44100,2944,10105,1052,44100,47700
38340,10105,2944,1053,38340,41940
44100,2944,10105,1054,44100,47700
38340,10105,2944,1055,38340,41940
44100,2944,10105,1056,44100,47700
58740,5712,2944,1057,58740,62340
63900,2944,5712,1058,63900,67500
58740,5712,2944,1059,58740,62340
63900,2944,5712,1060,63900,67500
58740,5712,2944,1061,58740,62340
63900,2944,5712,1062,63900,67500
58740,5712,2944,1063,58740,62340
63900,2944,5712,1064,63900,67500
58740,5712,2944,1065,58740,62340
63900,2944,5712,1066,63900,67500
58740,5712,2944,1067,58740,62340
63900,2944,5712,1068,63900,67500
58740,5712,2944,1069,58740,62340
63900,2944,5712,1070,63900,67500
58740,5712,2944,1071,58740,62340
63900,2944,5712,1072,63900,67500
58740,5712,2944,1073,58740,62340
63900,2944,5712,1074,63900,67500
58740,5712,2944,1075,58740,62340
63900,2944,5712,1076,63900,67500
58740,5712,2944,1077,58740,62340
63900,2944,5712,1078,63900,67500
58740,5712,2944,1079,58740,62340
63900,2944,5712,1080,63900,67500
58740,5712,2944,1081,58740,62340
63900,2944,5712,1082,63900,67500
58740,5712,2944,1083,58740,62340
63900,2944,5712,1084,63900,67500
58740,5712,2944,1085,58740,62340
63900,2944,5712,1086,63900,67500
58740,5712,2944,1087,58740,62340
63900,2944,5712,1088,63900,67500
58740,5712,2944,1089,58740,62340
63900,2944,5712,1090,63900,67500
58740,5712,2944,1091,58740,62340
63900,2944,5712,1092,63900,67500
58740,5712,2944,1093,58740,62340
63900,2944,5712,1094,63900,67500
46080,10750,2944,1095,46080,49680
51300,2944,10750,1096,51300,54900
46080,10750,2944,1097,46080,49680
51300,2944,10750,1098,51300,54900
46080,10750,2944,1099,46080,49680
51300,2944,10750,1100,51300,54900
46080,10750,2944,1101,46080,49680
51300,2944,10750,1102,51300,54900
46080,10750,2944,1103,46080,49680
51300,2944,10750,1104,51300,54900
46080,10750,2944,1105,46080,49680
51300,2944,10750,1106,51300,54900
46080,10750,2944,1107,46080,49680
51300,2944,10750,1108,51300,54900
46080,10750,2944,1109,46080,49680
51300,2944,10750,1110,51300,54900
46080,10750,2944,1111,46080,49680
51300,2944,10750,1112,51300,54900
46080,10750,2944,1113,46080,49680
51300,2944,10750,1114,51300,54900
46080,10750,2944,1115,46080,49680
51300,2944,10750,1116,51300,54900
46080,10750,2944,1117,46080,49680
51300,2944,10750,1118,51300,54900
46080,10750,2944,1119,46080,49680
51300,2944,10750,1120,51300,54900
46080,10750,2944,1121,46080,49680
51300,2944,10750,1122,51300,54900
46080,10750,2944,1123,46080,49680
51300,2944,10750,1124,51300,54900
46080,10750,2944,1125,46080,49680
51300,2944,10750,1126,51300,54900
46080,10750,2944,1127,46080,49680
51300,2944,10750,1128,51300,54900
46080,10750,2944,1129,46080,49680
51300,2944,10750,1130,51300,54900
46080,10750,2944,1131,46080,49680
51300,2944,10750,1132,51300,54900
51300,9947,2944,1133,51300,54900
56700,2944,9947,1134,56700,60300
51300,9947,2944,1135,51300,54900
56700,2944,9947,1136,56700,60300
51300,9947,2944,1137,51300,54900
56700,2944,9947,1138,56700,60300
51300,9947,2944,1139,51300,54900
56700,2944,9947,1140,56700,60300
51300,9947,2944,1141,51300,54900
56700,2944,9947,1142,56700,60300
51300,9947,2944,1143,51300,54900
56700,2944,9947,1144,56700,60300
51300,9947,2944,1145,51300,54900
56700,2944,9947,1146,56700,60300
51300,9947,2944,1147,51300,54900
56700,2944,9947,1148,56700,60300
51300,9947,2944,1149,51300,54900
56700,2944,9947,1150,56700,60300
51300,9947,2944,1151,51300,54900
56700,2944,9947,1152,56700,60300
51300,9947,2944,1153,51300,54900
56700,2944,9947,1154,56700,60300
51300,9947,2944,1155,51300,54900
56700,2944,9947,1156,56700,60300
51300,9947,2944,1157,51300,54900
56700,2944,9947,1158,56700,60300
51300,9947,2944,1159,51300,54900
56700,2944,9947,1160,56700,60300
57480,10077,2944,1161,57480,61080
63000,2944,10077,1162,63000,66600
57480,10077,2944,1163,57480,61080
63000,2944,10077,1164,63000,66600
57480,10077,2944,1165,57480,61080
63000,2944,10077,1166,63000,66600
57480,10077,2944,1167,57480,61080
63000,2944,10077,1168,63000,66600
57480,10077,2944,1169,57480,61080
63000,2944,10077,1170,63000,66600
57480,10077,2944,1171,57480,61080
63000,2944,10077,1172,63000,66600
57480,10077,2944,1173,57480,61080
63000,2944,10077,1174,63000,66600
57480,10077,2944,1175,57480,61080
63000,2944,10077,1176,63000,66600
57480,10077,2944,1177,57480,61080
63000,2944,10077,1178,63000,66600
57480,10077,2944,1179,57480,61080
63000,2944,10077,1180,63000,66600
57480,10077,2944,1181,57480,61080
63000,2944,10077,1182,63000,66600
57480,10077,2944,1183,57480,61080
63000,2944,10077,1184,63000,66600
47820,10838,2944,1185,47820,51420
53100,2944,10838,1186,53100,56700
47820,10838,2944,1187,47820,51420
53100,2944,10838,1188,53100,56700
47820,10838,2944,1189,47820,51420
53100,2944,10838,1190,53100,56700
47820,10838,2944,1191,47820,51420
53100,2944,10838,1192,53100,56700
47820,10838,2944,1193,47820,51420
53100,2944,10838,1194,53100,56700
47820,10838,2944,1195,47820,51420
53100,2944,10838,1196,53100,56700
47820,10838,2944,1197,47820,51420
53100,2944,10838,1198,53100,56700
47820,10838,2944,1199,47820,51420
53100,2944,10838,1200,53100,56700
47820,10838,2944,1201,47820,51420
53100,2944,10838,1202,53100,56700
47820,10838,2944,1203,47820,51420
53100,2944,10838,1204,53100,56700
37140,10017,2944,1205,37140,40740
42300,2944,10017,1206,42300,45900
37140,10017,2944,1207,37140,40740
42300,2944,10017,1208,42300,45900
37140,10017,2944,1209,37140,40740
42300,2944,10017,1210,42300,45900
37140,10017,2944,1211,37140,40740
42300,2944,10017,1212,42300,45900
37140,10017,2944,1213,37140,40740
42300,2944,10017,1214,42300,45900
37140,10017,2944,1215,37140,40740
42300,2944,10017,1216,42300,45900
37140,10017,2944,1217,37140,40740
42300,2944,10017,1218,42300,45900
56040,10085,2944,1219,56040,59640
61200,2944,10085,1220,61200,64800
56040,10085,2944,1221,56040,59640
61200,2944,10085,1222,61200,64800
56040,10085,2944,1223,56040,59640
61200,2944,10085,1224,61200,64800
56040,10085,2944,1225,56040,59640
61200,2944,10085,1226,61200,64800
42420,10088,2944,1227,42420,46020
47700,2944,10088,1228,47700,51300
42420,10088,2944,1229,42420,46020
47700,2944,10088,1230,47700,51300
42420,10088,2944,1231,42420,46020
47700,2944,10088,1232,47700,51300
42420,10088,2944,1233,42420,46020
47700,2944,10088,1234,47700,51300
57540,10742,2944,1235,57540,61140
63000,2944,10742,1236,63000,66600
57540,10742,2944,1237,57540,61140
63000,2944,10742,1238,63000,66600
57540,10742,2944,1239,57540,61140
63000,2944,10742,1240,63000,66600
57540,10742,2944,1241,57540,61140
63000,2944,10742,1242,63000,66600
57540,10742,2944,1243,57540,61140
63000,2944,10742,1244,63000,66600
57540,10742,2944,1245,57540,61140
63000,2944,10742,1246,63000,66600
57540,10742,2944,1247,57540,61140
63000,2944,10742,1248,63000,66600
57540,10742,2944,1249,57540,61140
63000,2944,10742,1250,63000,66600
57540,10742,2944,1251,57540,61140
63000,2944,10742,1252,63000,66600
57540,10742,2944,1253,57540,61140
63000,2944,10742,1254,63000,66600
57540,10742,2944,1255,57540,61140
63000,2944,10742,1256,63000,66600
57540,10742,2944,1257,57540,61140
63000,2944,10742,1258,63000,66600
57540,10742,2944,1259,57540,61140
63000,2944,10742,1260,63000,66600
57540,10742,2944,1261,57540,61140
63000,2944,10742,1262,63000,66600
57540,10742,2944,1263,57540,61140
63000,2944,10742,1264,63000,66600
57540,10742,2944,1265,57540,61140
63000,2944,10742,1266,63000,66600
57540,10742,2944,1267,57540,61140
63000,2944,10742,1268,63000,66600
57540,10742,2944,1269,57540,61140
63000,2944,10742,1270,63000,66600
57540,10742,2944,1271,57540,61140
63000,2944,10742,1272,63000,66600
57540,10742,2944,1273,57540,61140
63000,2944,10742,1274,63000,66600
55620,9947,2944,1275,55620,59220
61200,2944,9947,1276,61200,64800
55620,9947,2944,1277,55620,59220
61200,2944,9947,1278,61200,64800
55620,9947,2944,1279,55620,59220
61200,2944,9947,1280,61200,64800
55620,9947,2944,1281,55620,59220
61200,2944,9947,1282,61200,64800
47520,9947,2944,1283,47520,51120
53100,2944,9947,1284,53100,56700
47520,9947,2944,1285,47520,51120
53100,2944,9947,1286,53100,56700
47520,9947,2944,1287,47520,51120
53100,2944,9947,1288,53100,56700
47520,9947,2944,1289,47520,51120
53100,2944,9947,1290,53100,56700
47520,9947,2944,1291,47520,51120
53100,2944,9947,1292,53100,56700
47520,9947,2944,1293,47520,51120
53100,2944,9947,1294,53100,56700
47520,9947,2944,1295,47520,51120
53100,2944,9947,1296,53100,56700
47520,9947,2944,1297,47520,51120
53100,2944,9947,1298,53100,56700
30480,10068,2944,1299,30480,34080
36000,2944,10068,1300,36000,39600
30480,10068,2944,1301,30480,34080
36000,2944,10068,1302,36000,39600
54840,9988,2944,1303,54840,58440
60300,2944,9988,1304,60300,63900
54840,9988,2944,1305,54840,58440
60300,2944,9988,1306,60300,63900
54840,9988,2944,1307,54840,58440
60300,2944,9988,1308,60300,63900
54840,9988,2944,1309,54840,58440
60300,2944,9988,1310,60300,63900
29460,10069,2944,1311,29460,33060
35100,2944,10069,1312,35100,38700
29460,10069,2944,1313,29460,33060
35100,2944,10069,1314,35100,38700
29460,10069,2944,1315,29460,33060
35100,2944,10069,1316,35100,38700
29460,10069,2944,1317,29460,33060
35100,2944,10069,1318,35100,38700
29460,10069,2944,1319,29460,33060
35100,2944,10069,1320,35100,38700
29460,10069,2944,1321,29460,33060
35100,2944,10069,1322,35100,38700
33600,3014,2944,1323,33600,37200
38700,2944,3014,1324,38700,42300
33600,3014,2944,1325,33600,37200
38700,2944,3014,1326,38700,42300
33600,3014,2944,1327,33600,37200
38700,2944,3014,1328,38700,42300
33600,3014,2944,1329,33600,37200
38700,2944,3014,1330,38700,42300
33600,3014,2944,1331,33600,37200
38700,2944,3014,1332,38700,42300
33600,3014,2944,1333,33600,37200
38700,2944,3014,1334,38700,42300
33600,3014,2944,1335,33600,37200
38700,2944,3014,1336,38700,42300
33600,3014,2944,1337,33600,37200
38700,2944,3014,1338,38700,42300
33600,3014,2944,1339,33600,37200
38700,2944,3014,1340,38700,42300
33600,3014,2944,1341,33600,37200
38700,2944,3014,1342,38700,42300
33600,3014,2944,1343,33600,37200
38700,2944,3014,1344,38700,42300
33600,3014,2944,1345,33600,37200
38700,2944,3014,1346,38700,42300
33600,3014,2944,1347,33600,37200
38700,2944,3014,1348,38700,42300
33600,3014,2944,1349,33600,37200
38700,2944,3014,1350,38700,42300
33600,3014,2944,1351,33600,37200
38700,2944,3014,1352,38700,42300
33600,3014,2944,1353,33600,37200
38700,2944,3014,1354,38700,42300
33600,3014,2944,1355,33600,37200
38700,2944,3014,1356,38700,42300
33600,3014,2944,1357,33600,37200
38700,2944,3014,1358,38700,42300
33600,3014,2944,1359,33600,37200
38700,2944,3014,1360,38700,42300
33600,3014,2944,1361,33600,37200
38700,2944,3014,1362,38700,42300
33600,3014,2944,1363,33600,37200
38700,2944,3014,1364,38700,42300
33600,3014,2944,1365,33600,37200
38700,2944,3014,1366,38700,42300
33600,3014,2944,1367,33600,37200
38700,2944,3014,1368,38700,42300
33600,3014,2944,1369,33600,37200
38700,2944,3014,1370,38700,42300
33600,3014,2944,1371,33600,37200
38700,2944,3014,1372,38700,42300
33600,3014,2944,1373,33600,37200
38700,2944,3014,1374,38700,42300
33600,3014,2944,1375,33600,37200
38700,2944,3014,1376,38700,42300
33600,3014,2944,1377,33600,37200
38700,2944,3014,1378,38700,42300
35220,3013,2944,1379,35220,38820
40500,2944,3013,1380,40500,44100
35220,3013,2944,1381,35220,38820
40500,2944,3013,1382,40500,44100
35220,3013,2944,1383,35220,38820
40500,2944,3013,1384,40500,44100
35220,3013,2944,1385,35220,38820
40500,2944,3013,1386,40500,44100
35220,3013,2944,1387,35220,38820
40500,2944,3013,1388,40500,44100
35220,3013,2944,1389,35220,38820
40500,2944,3013,1390,40500,44100
35220,3013,2944,1391,35220,38820
40500,2944,3013,1392,40500,44100
35220,3013,2944,1393,35220,38820
40500,2944,3013,1394,40500,44100
35220,3013,2944,1395,35220,38820
40500,2944,3013,1396,40500,44100
35220,3013,2944,1397,35220,38820
40500,2944,3013,1398,40500,44100
35220,3013,2944,1399,35220,38820
40500,2944,3013,1400,40500,44100
35220,3013,2944,1401,35220,38820
40500,2944,3013,1402,40500,44100
35220,3013,2944,1403,35220,38820
40500,2944,3013,1404,40500,44100
35220,3013,2944,1405,35220,38820
40500,2944,3013,1406,40500,44100
35220,3013,2944,1407,35220,38820
40500,2944,3013,1408,40500,44100
35220,3013,2944,1409,35220,38820
40500,2944,3013,1410,40500,44100
35220,3013,2944,1411,35220,38820
40500,2944,3013,1412,40500,44100
35220,3013,2944,1413,35220,38820
40500,2944,3013,1414,40500,44100
35220,3013,2944,1415,35220,38820
40500,2944,3013,1416,40500,44100
35220,3013,2944,1417,35220,38820
40500,2944,3013,1418,40500,44100
30420,10129,2944,1419,30420,34020
36000,2944,10129,1420,36000,39600
30420,10129,2944,1421,30420,34020
36000,2944,10129,1422,36000,39600
30420,10129,2944,1423,30420,34020
36000,2944,10129,1424,36000,39600
30420,10129,2944,1425,30420,34020
36000,2944,10129,1426,36000,39600
30420,10129,2944,1427,30420,34020
36000,2944,10129,1428,36000,39600
45840,10129,2944,1429,45840,49440
51300,2944,10129,1430,51300,54900
45840,10129,2944,1431,45840,49440
51300,2944,10129,1432,51300,54900
45840,10129,2944,1433,45840,49440
51300,2944,10129,1434,51300,54900
45840,10129,2944,1435,45840,49440
51300,2944,10129,1436,51300,54900
27960,10051,2944,1437,27960,31560
34200,2944,10051,1438,34200,37800
27960,10051,2944,1439,27960,31560
34200,2944,10051,1440,34200,37800
27960,10051,2944,1441,27960,31560
34200,2944,10051,1442,34200,37800
27960,10051,2944,1443,27960,31560
34200,2944,10051,1444,34200,37800
27960,10051,2944,1445,27960,31560
34200,2944,10051,1446,34200,37800
53280,3015,2944,1447,53280,56880
58500,2944,3015,1448,58500,62100
53280,3015,2944,1449,53280,56880
58500,2944,3015,1450,58500,62100
53280,3015,2944,1451,53280,56880
58500,2944,3015,1452,58500,62100
53280,3015,2944,1453,53280,56880
58500,2944,3015,1454,58500,62100
53280,3015,2944,1455,53280,56880
58500,2944,3015,1456,58500,62100
53280,3015,2944,1457,53280,56880
58500,2944,3015,1458,58500,62100
53280,3015,2944,1459,53280,56880
58500,2944,3015,1460,58500,62100
53280,3015,2944,1461,53280,56880
58500,2944,3015,1462,58500,62100
53280,3015,2944,1463,53280,56880
58500,2944,3015,1464,58500,62100
53280,3015,2944,1465,53280,56880
58500,2944,3015,1466,58500,62100
53280,3015,2944,1467,53280,56880
58500,2944,3015,1468,58500,62100
53280,3015,2944,1469,53280,56880
58500,2944,3015,1470,58500,62100
53280,3015,2944,1471,53280,56880
58500,2944,3015,1472,58500,62100
53280,3015,2944,1473,53280,56880
58500,2944,3015,1474,58500,62100
53280,3015,2944,1475,53280,56880
58500,2944,3015,1476,58500,62100
53280,3015,2944,1477,53280,56880
58500,2944,3015,1478,58500,62100
53280,3015,2944,1479,53280,56880
58500,2944,3015,1480,58500,62100
29040,3019,2944,1481,29040,32640
34200,2944,3019,1482,34200,37800
29040,3019,2944,1483,29040,32640
34200,2944,3019,1484,34200,37800
29040,3019,2944,1485,29040,32640
34200,2944,3019,1486,34200,37800
29040,3019,2944,1487,29040,32640
34200,2944,3019,1488,34200,37800
29040,3019,2944,1489,29040,32640
34200,2944,3019,1490,34200,37800
29040,3019,2944,1491,29040,32640
34200,2944,3019,1492,34200,37800
29040,3019,2944,1493,29040,32640
34200,2944,3019,1494,34200,37800
29040,3019,2944,1495,29040,32640
34200,2944,3019,1496,34200,37800
29040,3019,2944,1497,29040,32640
34200,2944,3019,1498,34200,37800
29040,3019,2944,1499,29040,32640
34200,2944,3019,1500,34200,37800
29040,3019,2944,1501,29040,32640
34200,2944,3019,1502,34200,37800
29040,3019,2944,1503,29040,32640
34200,2944,3019,1504,34200,37800
29040,3019,2944,1505,29040,32640
34200,2944,3019,1506,34200,37800
29040,3019,2944,1507,29040,32640
34200,2944,3019,1508,34200,37800
29040,3019,2944,1509,29040,32640
34200,2944,3019,1510,34200,37800
40620,3009,2944,1511,40620,44220
45900,2944,3009,1512,45900,49500
40620,3009,2944,1513,40620,44220
45900,2944,3009,1514,45900,49500
40620,3009,2944,1515,40620,44220
45900,2944,3009,1516,45900,49500
40620,3009,2944,1517,40620,44220
45900,2944,3009,1518,45900,49500
40620,3009,2944,1519,40620,44220
45900,2944,3009,1520,45900,49500
40620,3009,2944,1521,40620,44220
45900,2944,3009,1522,45900,49500
40620,3009,2944,1523,40620,44220
45900,2944,3009,1524,45900,49500
40620,3009,2944,1525,40620,44220
45900,2944,3009,1526,45900,49500
40620,3009,2944,1527,40620,44220
45900,2944,3009,1528,45900,49500
40620,3009,2944,1529,40620,44220
45900,2944,3009,1530,45900,49500
40620,3009,2944,1531,40620,44220
45900,2944,3009,1532,45900,49500
40620,3009,2944,1533,40620,44220
45900,2944,3009,1534,45900,49500
40620,3009,2944,1535,40620,44220
45900,2944,3009,1536,45900,49500
57720,3031,2944,1537,57720,61320
63000,2944,3031,1538,63000,66600
57720,3031,2944,1539,57720,61320
63000,2944,3031,1540,63000,66600
57720,3031,2944,1541,57720,61320
63000,2944,3031,1542,63000,66600
57720,3031,2944,1543,57720,61320
63000,2944,3031,1544,63000,66600
57720,3031,2944,1545,57720,61320
63000,2944,3031,1546,63000,66600
57720,3031,2944,1547,57720,61320
63000,2944,3031,1548,63000,66600
57720,3031,2944,1549,57720,61320
63000,2944,3031,1550,63000,66600
57720,3031,2944,1551,57720,61320
63000,2944,3031,1552,63000,66600
57720,3031,2944,1553,57720,61320
63000,2944,3031,1554,63000,66600
57720,3031,2944,1555,57720,61320
63000,2944,3031,1556,63000,66600
57720,3031,2944,1557,57720,61320
63000,2944,3031,1558,63000,66600
57720,3031,2944,1559,57720,61320
63000,2944,3031,1560,63000,66600
57720,3031,2944,1561,57720,61320
63000,2944,3031,1562,63000,66600
57720,3031,2944,1563,57720,61320
63000,2944,3031,1564,63000,66600
57720,3031,2944,1565,57720,61320
63000,2944,3031,1566,63000,66600
57720,3031,2944,1567,57720,61320
63000,2944,3031,1568,63000,66600
57720,3031,2944,1569,57720,61320
63000,2944,3031,1570,63000,66600
57720,3031,2944,1571,57720,61320
63000,2944,3031,1572,63000,66600
58680,2950,2944,1573,58680,62280
63900,2944,2950,1574,63900,67500
58680,2950,2944,1575,58680,62280
63900,2944,2950,1576,63900,67500
58680,2950,2944,1577,58680,62280
63900,2944,2950,1578,63900,67500
58680,2950,2944,1579,58680,62280
63900,2944,2950,1580,63900,67500
58680,2950,2944,1581,58680,62280
63900,2944,2950,1582,63900,67500
58680,2950,2944,1583,58680,62280
63900,2944,2950,1584,63900,67500
58680,2950,2944,1585,58680,62280
63900,2944,2950,1586,63900,67500
58680,2950,2944,1587,58680,62280
63900,2944,2950,1588,63900,67500
58680,2950,2944,1589,58680,62280
63900,2944,2950,1590,63900,67500
58680,2950,2944,1591,58680,62280
63900,2944,2950,1592,63900,67500
58680,2950,2944,1593,58680,62280
63900,2944,2950,1594,63900,67500
58680,2950,2944,1595,58680,62280
63900,2944,2950,1596,63900,67500
58680,2950,2944,1597,58680,62280
63900,2944,2950,1598,63900,67500
58680,2950,2944,1599,58680,62280
63900,2944,2950,1600,63900,67500
58680,2950,2944,1601,58680,62280
63900,2944,2950,1602,63900,67500
58680,2950,2944,1603,58680,62280
63900,2944,2950,1604,63900,67500
58680,2950,2944,1605,58680,62280
