request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
1202,BasicRequest,1,52200,52200,2944;-1;-1,10838;-1;-1,,,,,583.0667724543289,8374.699,0:,,,,,,,,0
1212,BasicRequest,1,52200,52200,2944;-1;-1,10017;-1;-1,,,,,481.0658522088148,7239.654,0:,,,,,,,,0
1228,BasicRequest,1,52200,52200,2944;-1;-1,10085;-1;-1,,,,,466.55485535898924,7150.835,0:,,,,,,,,0
1624,BasicRequest,1,52200,52200,2944;-1;-1,2950;-1;-1,,,,,427.4991358974962,6532.039,0:,,,,,,,,0
1634,BasicRequest,1,52200,52200,2944;-1;-1,6465;-1;-1,,,,,531.0659696152663,8593.297999999999,0:,,,,,,,,0
1670,BasicRequest,1,52200,52200,2944;-1;-1,6968;-1;-1,,,,,634.4145104319668,10108.962,0:,,,,,,,,0
1708,BasicRequest,1,52200,52200,2944;-1;-1,6422;-1;-1,,,,,491.1607616753548,7131.368,0:,,,,,,,,0
1734,BasicRequest,1,52200,52200,2944;-1;-1,6422;-1;-1,,,,,491.1607616753548,7131.368,0:,,,,,,,,0
1746,BasicRequest,1,52200,52200,2944;-1;-1,2967;-1;-1,,,,,580.4533852657621,9273.165999999997,0:,,,,,,,,0
1778,BasicRequest,1,52200,52200,2944;-1;-1,6323;-1;-1,,,,,465.16294434901863,7187.44,0:,,,,,,,,0
2242,BasicRequest,1,52200,52200,2944;-1;-1,4078;-1;-1,,,,,977.9008660558574,18531.831,0:,,,,,,,,0
2322,BasicRequest,1,52200,52200,2944;-1;-1,11650;-1;-1,,,,,5258.184051444805,115779.77899999998,0:,,,,,,,,0
2326,BasicRequest,1,52200,52200,2944;-1;-1,11660;-1;-1,,,,,10932.825411068974,256536.27599999998,0:,,,,,,,,0
2472,BasicRequest,1,52200,52200,2944;-1;-1,11904;-1;-1,,,,,3070.2628318863435,65274.742999999995,0:,,,,,,,,0
2494,BasicRequest,1,52200,52200,2944;-1;-1,8009;-1;-1,,,,,5184.428003499837,108176.57999999997,0:,,,,,,,,0
2522,BasicRequest,1,52200,52200,2944;-1;-1,6628;-1;-1,,,,,2248.511018674176,48065.850000000006,0:,,,,,,,,0
2680,BasicRequest,1,52200,52200,2944;-1;-1,12072;-1;-1,,,,,8053.352384051749,175561.85600000006,0:,,,,,,,,0
2874,BasicRequest,1,52200,52200,2944;-1;-1,4858;-1;-1,,,,,2032.9868056408638,36544.132,0:,,,,,,,,0
2893,BasicRequest,1,52200,52200,4814;-1;-1,2944;-1;-1,,,,,1457.4421252319858,32092.269999999997,0:,,,,,,,,0
2986,BasicRequest,1,52200,52200,2944;-1;-1,8752;-1;-1,,,,,7202.420741276819,159890.61300000004,0:,,,,,,,,0
1013,BasicRequest,1,52260,52260,5937;-1;-1,2944;-1;-1,,,,,647.368264199565,10071.856,0:,,,,,,,,0
2263,BasicRequest,1,52260,52260,4091;-1;-1,2944;-1;-1,,,,,1072.6926418309508,16879.046000000002,0:,,,,,,,,0
2555,BasicRequest,1,52260,52260,4571;-1;-1,2944;-1;-1,,,,,2191.8426159088067,38309.81199999999,0:,,,,,,,,0
1391,BasicRequest,1,51420,51420,3013;-1;-1,2944;-1;-1,,,,,592.6384329904115,9171.830999999998,0:t_wait:0;t_drive:892.6384329904104;fare:917,,,0.0,8.0,51420.0,52312.638432990425,917.0,0
1191,BasicRequest,1,52320,52320,10838;-1;-1,2944;-1;-1,,,,,622.4261359876807,9141.320000000002,0:,,,,,,,,0
1407,BasicRequest,1,52320,52320,3013;-1;-1,2944;-1;-1,,,,,592.6384329904115,9171.830999999998,0:,,,,,,,,0
1779,BasicRequest,1,52320,52320,6323;-1;-1,2944;-1;-1,,,,,inf,inf,0:,,,,,,,,0
2369,BasicRequest,1,52320,52320,10340;-1;-1,2944;-1;-1,,,,,1493.6267378468517,30799.188000000002,0:,,,,,,,,0
1008,BasicRequest,1,51300,51300,2944;-1;-1,5937;-1;-1,,,,,496.60205062291067,7781.148999999999,0:t_wait:271.201795209643;t_drive:796.6020506229106;fare:778,,,0.0,12.0,51571.20179520965,52367.80384583255,778.0,0
1002,BasicRequest,1,51300,51300,2944;-1;-1,5937;-1;-1,,,,,496.60205062291067,7781.148999999999,0:t_wait:271.201795209643;t_drive:796.6020506229106;fare:778,,,0.0,12.0,51571.20179520965,52367.80384583255,778.0,0
1018,BasicRequest,1,51300,51300,2944;-1;-1,5937;-1;-1,,,,,496.60205062291067,7781.148999999999,0:t_wait:271.201795209643;t_drive:796.6020506229106;fare:778,,,0.0,12.0,51571.20179520965,52367.80384583255,778.0,0
477,BasicRequest,1,52380,52380,10047;-1;-1,2944;-1;-1,,,,,414.2583259144746,5629.360000000001,0:,,,,,,,,0
645,BasicRequest,1,52380,52380,10011;-1;-1,2944;-1;-1,,,,,590.4850718764126,11248.866000000002,0:,,,,,,,,0
661,BasicRequest,1,52380,52380,10011;-1;-1,2944;-1;-1,,,,,590.4850718764126,11248.866000000002,0:,,,,,,,,0
931,BasicRequest,1,52380,52380,6828;-1;-1,2944;-1;-1,,,,,451.2629379925437,5942.573,0:,,,,,,,,0
1641,BasicRequest,1,52380,52380,6465;-1;-1,2944;-1;-1,,,,,529.3676136718705,8582.099,0:,,,,,,,,0
1741,BasicRequest,1,52380,52380,6422;-1;-1,2944;-1;-1,,,,,513.3269872774167,8363.664999999999,0:,,,,,,,,0
1807,BasicRequest,1,52380,52380,10121;-1;-1,2944;-1;-1,,,,,4789.8315605008565,94075.264,0:,,,,,,,,0
11,BasicRequest,1,52440,52440,2375;-1;-1,2944;-1;-1,,,,,2282.233090776711,48492.60800000001,0:,,,,,,,,0
545,BasicRequest,1,52440,52440,11009;-1;-1,2944;-1;-1,,,,,460.57952701732717,7053.793,0:,,,,,,,,0
1497,BasicRequest,1,52440,52440,3019;-1;-1,2944;-1;-1,,,,,439.43494444097416,6817.544000000001,0:,,,,,,,,0
2621,BasicRequest,1,52440,52440,4645;-1;-1,2944;-1;-1,,,,,4506.006142073579,102682.293,0:,,,,,,,,0
2755,BasicRequest,1,52440,52440,4868;-1;-1,2944;-1;-1,,,,,1112.1662630528263,23921.561,0:,,,,,,,,0
1422,BasicRequest,1,51300,51300,2944;-1;-1,3013;-1;-1,,,,,643.2807026450822,10161.131000000001,0:t_wait:239.14595472741348;t_drive:943.2807026450828;fare:1016,,,0.0,18.0,51539.14595472741,52482.426657372496,1016.0,0
1396,BasicRequest,1,51300,51300,2944;-1;-1,3013;-1;-1,,,,,643.2807026450822,10161.131000000001,0:t_wait:239.14595472741348;t_drive:943.2807026450828;fare:1016,,,0.0,18.0,51539.14595472741,52482.426657372496,1016.0,0
199,BasicRequest,1,52500,52500,7368;-1;-1,2944;-1;-1,,,,,5435.370395322918,113243.146,0:,,,,,,,,0
1883,BasicRequest,1,52500,52500,5596;-1;-1,2944;-1;-1,,,,,2199.503621678111,47162.772999999994,0:,,,,,,,,0
2203,BasicRequest,1,52500,52500,6606;-1;-1,2944;-1;-1,,,,,1248.447962063315,22626.904,0:,,,,,,,,0
2817,BasicRequest,1,52500,52500,4862;-1;-1,2944;-1;-1,,,,,1187.4155428810263,21120.12,0:,,,,,,,,0
2103,BasicRequest,1,52620,52620,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.595999999998,0:,,,,,,,,0
2399,BasicRequest,1,52620,52620,11856;-1;-1,2944;-1;-1,,,,,2058.913984433926,44438.028000000006,0:,,,,,,,,0
219,BasicRequest,1,52680,52680,9849;-1;-1,2944;-1;-1,,,,,1741.8524822744857,36200.952999999994,0:,,,,,,,,0
1671,BasicRequest,1,52740,52740,6968;-1;-1,2944;-1;-1,,,,,635.7403684889254,10073.012000000002,0:,,,,,,,,0
2663,BasicRequest,1,52740,52740,11936;-1;-1,2944;-1;-1,,,,,6237.217982193516,136234.73000000004,0:,,,,,,,,0
840,BasicRequest,1,51300,51300,2944;-1;-1,3022;-1;-1,,,,,644.1682071189548,10175.414,0:t_wait:239.14595472741348;t_drive:1244.168207118957;fare:1017,,,0.0,18.0,51539.14595472741,52783.31416184637,1017.0,0
2426,BasicRequest,1,48600,48600,2944;-1;-1,11863;-1;-1,,,,,2887.0806026738906,60700.063,0:t_wait:315.4948420862347;t_drive:3862.089736047179;fare:6070,,,0.0,28.0,48915.49484208623,52777.58457813343,6070.0,0
343,BasicRequest,1,52800,52800,3007;-1;-1,2944;-1;-1,,,,,202.89709096773998,2855.8479999999995,0:,,,,,,,,0
2387,BasicRequest,1,52800,52800,11912;-1;-1,2944;-1;-1,,,,,2042.3720102041839,42971.343,0:,,,,,,,,0
2593,BasicRequest,1,52800,52800,10522;-1;-1,2944;-1;-1,,,,,3385.509266847994,71545.95,0:,,,,,,,,0
332,BasicRequest,1,52200,52200,2944;-1;-1,2961;-1;-1,,,,,199.95341768149638,2947.199,0:t_wait:112.63843299041764;t_drive:499.95341768149956;fare:294,,,0.0,8.0,52312.638432990425,52812.591850671924,294.0,0
2162,BasicRequest,1,50400,50400,2944;-1;-1,4085;-1;-1,,,,,1527.8833110433388,25812.455,0:t_wait:0;t_drive:2442.2746789245284;fare:2581,,,0.0,24.0,50400.0,52842.274678924536,2581.0,0
2158,BasicRequest,1,50400,50400,2944;-1;-1,4085;-1;-1,,,,,1527.8833110433388,25812.455,0:t_wait:0;t_drive:2442.2746789245284;fare:2581,,,0.0,24.0,50400.0,52842.274678924536,2581.0,0
31,BasicRequest,1,52860,52860,2382;-1;-1,2944;-1;-1,,,,,1856.1268052811747,38379.47900000001,0:,,,,,,,,0
947,BasicRequest,1,52860,52860,5938;-1;-1,2944;-1;-1,,,,,583.8938242470693,8823.329000000002,0:,,,,,,,,0
955,BasicRequest,1,52860,52860,5938;-1;-1,2944;-1;-1,,,,,583.8938242470693,8823.329000000002,0:,,,,,,,,0
698,BasicRequest,1,51300,51300,2944;-1;-1,10054;-1;-1,,,,,631.1672917465789,10396.712,0:t_wait:353.2792960767547;t_drive:1259.8175243879523;fare:1039,,,0,27,51653.279296076755,52913.096820464714,1039,0
1169,BasicRequest,1,52980,52980,10077;-1;-1,2944;-1;-1,,,,,723.2542463094488,10942.675,0:,,,,,,,,0
2012,BasicRequest,1,48600,48600,2944;-1;-1,10231;-1;-1,,,,,2783.647793040735,50166.23000000001,0:t_wait:252.34930266143783;t_drive:4135.015455755711;fare:5016,,,0,3,48852.34930266145,52987.36475841717,5016,0
232,BasicRequest,1,53100,53100,2944;-1;-1,9849;-1;-1,,,,,1713.2145394045674,35537.001000000004,0:,,,,,,,,0
234,BasicRequest,1,53100,53100,2944;-1;-1,10773;-1;-1,,,,,1894.6797993991293,37393.89200000001,0:,,,,,,,,0
254,BasicRequest,1,53100,53100,2944;-1;-1,9835;-1;-1,,,,,2050.719675766033,43828.132,0:,,,,,,,,0
480,BasicRequest,1,53100,53100,2944;-1;-1,10047;-1;-1,,,,,402.1688455491359,5388.678,0:,,,,,,,,0
654,BasicRequest,1,53100,53100,2944;-1;-1,10011;-1;-1,,,,,539.7767935063022,7998.8150000000005,0:,,,,,,,,0
690,BasicRequest,1,53100,53100,2944;-1;-1,10054;-1;-1,,,,,631.1672917465789,10396.712,0:,,,,,,,,0
718,BasicRequest,1,53100,53100,2944;-1;-1,10066;-1;-1,,,,,504.71639808156476,7932.164999999999,0:,,,,,,,,0
810,BasicRequest,1,53100,53100,2944;-1;-1,9939;-1;-1,,,,,452.3155588328449,6994.254000000001,0:,,,,,,,,0
818,BasicRequest,1,53100,53100,2944;-1;-1,3022;-1;-1,,,,,644.1682071189548,10175.414,0:,,,,,,,,0
854,BasicRequest,1,53100,53100,2944;-1;-1,3022;-1;-1,,,,,644.1682071189548,10175.414,0:,,,,,,,,0
938,BasicRequest,1,53100,53100,2944;-1;-1,6828;-1;-1,,,,,451.0058960502597,5946.072,0:,,,,,,,,0
1052,BasicRequest,1,53100,53100,2944;-1;-1,10105;-1;-1,,,,,786.44280862089,11826.562999999998,0:,,,,,,,,0
1124,BasicRequest,1,53100,53100,2944;-1;-1,10750;-1;-1,,,,,378.788334244266,6381.464,0:,,,,,,,,0
1282,BasicRequest,1,53100,53100,2944;-1;-1,9947;-1;-1,,,,,1098.9676081776763,21357.259,0:,,,,,,,,0
1434,BasicRequest,1,53100,53100,2944;-1;-1,10129;-1;-1,,,,,797.5377166831001,12643.657,0:,,,,,,,,0
1438,BasicRequest,1,53100,53100,2944;-1;-1,10051;-1;-1,,,,,918.4852743395625,16212.330000000002,0:,,,,,,,,0
1802,BasicRequest,1,53100,53100,2944;-1;-1,6323;-1;-1,,,,,465.16294434901863,7187.44,0:,,,,,,,,0
1810,BasicRequest,1,53100,53100,2944;-1;-1,10121;-1;-1,,,,,4819.192649838262,94268.276,0:,,,,,,,,0
1838,BasicRequest,1,53100,53100,2944;-1;-1,3164;-1;-1,,,,,2205.823354746133,47531.37899999999,0:,,,,,,,,0
1850,BasicRequest,1,53100,53100,2944;-1;-1,3171;-1;-1,,,,,2101.317687823059,41890.049,0:,,,,,,,,0
1882,BasicRequest,1,53100,53100,2944;-1;-1,5596;-1;-1,,,,,2172.4217133988286,47092.886999999995,0:,,,,,,,,0
1926,BasicRequest,1,53100,53100,2944;-1;-1,3303;-1;-1,,,,,3748.018663056268,86672.105,0:,,,,,,,,0
2016,BasicRequest,1,53100,53100,2944;-1;-1,3435;-1;-1,,,,,4952.820277875723,107500.44900000001,0:,,,,,,,,0
2026,BasicRequest,1,53100,53100,2944;-1;-1,11429;-1;-1,,,,,4877.722805978554,99090.39799999999,0:,,,,,,,,0
2046,BasicRequest,1,53100,53100,2944;-1;-1,4189;-1;-1,,,,,893.2342861950785,17222.911999999997,0:,,,,,,,,0
2174,BasicRequest,1,53100,53100,2944;-1;-1,4085;-1;-1,,,,,1527.8833110433388,25812.455,0:,,,,,,,,0
2184,BasicRequest,1,53100,53100,2944;-1;-1,4085;-1;-1,,,,,1527.8833110433388,25812.455,0:,,,,,,,,0
2186,BasicRequest,1,53100,53100,2944;-1;-1,4085;-1;-1,,,,,1527.8833110433388,25812.455,0:,,,,,,,,0
2218,BasicRequest,1,53100,53100,2944;-1;-1,6606;-1;-1,,,,,1243.45408671778,22568.07,0:,,,,,,,,0
2406,BasicRequest,1,53100,53100,2944;-1;-1,11852;-1;-1,,,,,1963.3816817735903,40898.681000000004,0:,,,,,,,,0
2442,BasicRequest,1,53100,53100,2944;-1;-1,12559;-1;-1,,,,,2437.755644427726,52968.488,0:,,,,,,,,0
2466,BasicRequest,1,53100,53100,2944;-1;-1,12514;-1;-1,,,,,2679.805884495484,59540.998999999996,0:,,,,,,,,0
2516,BasicRequest,1,53100,53100,2944;-1;-1,10473;-1;-1,,,,,5043.432826743545,101858.244,0:,,,,,,,,0
2606,BasicRequest,1,53100,53100,2944;-1;-1,10563;-1;-1,,,,,5680.521491026219,130638.64799999999,0:,,,,,,,,0
2654,BasicRequest,1,53100,53100,2944;-1;-1,4753;-1;-1,,,,,3818.7545173956687,86236.035,0:,,,,,,,,0
2698,BasicRequest,1,53100,53100,2944;-1;-1,10660;-1;-1,,,,,2894.3285091078883,65743.635,0:,,,,,,,,0
2706,BasicRequest,1,53100,53100,2944;-1;-1,9215;-1;-1,,,,,4819.282757359813,106288.215,0:,,,,,,,,0
2782,BasicRequest,1,53100,53100,2944;-1;-1,4894;-1;-1,,,,,1244.5487421069813,22500.82,0:,,,,,,,,0
2920,BasicRequest,1,53100,53100,2944;-1;-1,4951;-1;-1,,,,,1805.457205292612,33009.937,0:,,,,,,,,0
3038,BasicRequest,1,53100,53100,2944;-1;-1,5047;-1;-1,,,,,1159.862710642139,21847.858,0:,,,,,,,,0
3074,BasicRequest,1,53100,53100,2944;-1;-1,5130;-1;-1,,,,,968.2262958758031,17050.386000000006,0:,,,,,,,,0
3082,BasicRequest,1,53100,53100,2944;-1;-1,5119;-1;-1,,,,,1294.183963078332,23371.316,0:,,,,,,,,0
3106,BasicRequest,1,53100,53100,2944;-1;-1,6958;-1;-1,,,,,1327.762489776335,25495.537000000004,0:,,,,,,,,0
2923,BasicRequest,1,51060,51060,4951;-1;-1,2944;-1;-1,,,,,1799.5970441123773,32809.02099999999,0:t_wait:0;t_drive:2099.597044112379;fare:3280,,,0.0,4.0,51060.0,53159.59704411237,3280.0,0
1390,BasicRequest,1,52200,52200,2944;-1;-1,3013;-1;-1,,,,,643.2807026450822,10161.131000000001,0:t_wait:0;t_drive:943.2807026450828;fare:1016,,,0.0,13.0,52200.0,53143.28070264508,1016.0,0
1402,BasicRequest,1,52200,52200,2944;-1;-1,3013;-1;-1,,,,,643.2807026450822,10161.131000000001,0:t_wait:0;t_drive:943.2807026450828;fare:1016,,,0.0,13.0,52200.0,53143.28070264508,1016.0,0
1571,BasicRequest,1,52320,52320,3031;-1;-1,2944;-1;-1,,,,,522.0376548749421,8583.308,0:t_wait:0;t_drive:822.0376548749409;fare:858,,,0.0,15.0,52320.0,53142.037654874955,858.0,0
2130,BasicRequest,1,51300,51300,2944;-1;-1,4149;-1;-1,,,,,1185.0102422075665,18477.711,0:t_wait:0;t_drive:1808.0686736152056;fare:1847,,,0.0,29.0,51300.0,53108.0686736152,1847.0,0
2140,BasicRequest,1,51300,51300,2944;-1;-1,4149;-1;-1,,,,,1185.0102422075665,18477.711,0:t_wait:0;t_drive:1808.0686736152056;fare:1847,,,0.0,29.0,51300.0,53108.0686736152,1847.0,0
169,BasicRequest,1,53160,53160,11221;-1;-1,2944;-1;-1,,,,,5817.940541571046,135088.722,0:,,,,,,,,0
639,BasicRequest,1,53160,53160,10011;-1;-1,2944;-1;-1,,,,,590.4850718764126,11248.866000000002,0:,,,,,,,,0
1439,BasicRequest,1,53160,53160,10051;-1;-1,2944;-1;-1,,,,,960.7306057958269,17261.023,0:,,,,,,,,0
2281,BasicRequest,1,53160,53160,4091;-1;-1,2944;-1;-1,,,,,1072.6926418309508,16879.046000000002,0:,,,,,,,,0
713,BasicRequest,1,53220,53220,10054;-1;-1,2944;-1;-1,,,,,704.233884521482,12170.767999999998,0:,,,,,,,,0
1533,BasicRequest,1,53220,53220,3009;-1;-1,2944;-1;-1,,,,,481.793148003865,7821.142,0:,,,,,,,,0
2373,BasicRequest,1,53220,53220,10340;-1;-1,2944;-1;-1,,,,,1493.6267378468517,30799.188000000002,0:,,,,,,,,0
857,BasicRequest,1,53280,53280,3022;-1;-1,2944;-1;-1,,,,,593.5259374642842,9186.113999999998,0:,,,,,,,,0
927,BasicRequest,1,53280,53280,6828;-1;-1,2944;-1;-1,,,,,451.2629379925437,5942.573,0:,,,,,,,,0
1083,BasicRequest,1,53280,53280,5712;-1;-1,2944;-1;-1,,,,,360.67434668337296,6278.558999999999,0:,,,,,,,,0
1711,BasicRequest,1,53280,53280,6422;-1;-1,2944;-1;-1,,,,,513.3269872774167,8363.664999999999,0:,,,,,,,,0
13,BasicRequest,1,53340,53340,2375;-1;-1,2944;-1;-1,,,,,2282.233090776711,48492.60800000001,0:,,,,,,,,0
979,BasicRequest,1,53340,53340,2998;-1;-1,2944;-1;-1,,,,,454.80925700631,6894.3820000000005,0:,,,,,,,,0
1357,BasicRequest,1,53400,53400,3014;-1;-1,2944;-1;-1,,,,,515.5209331182366,8484.258,0:,,,,,,,,0
2795,BasicRequest,1,53400,53400,4894;-1;-1,2944;-1;-1,,,,,1239.880068256095,22319.216999999997,0:,,,,,,,,0
2029,BasicRequest,1,47820,47820,11423;-1;-1,2944;-1;-1,,,,,3832.8789852415475,82436.47,0:t_wait:0;t_drive:4132.87898524155;fare:8243,,,0.0,10.0,47820.0,53461.293709747,8243.0,0
2385,BasicRequest,1,50100,50100,11912;-1;-1,2944;-1;-1,,,,,2042.3720102041839,42971.343,0:t_wait:123.62157161270443;t_drive:2342.3720102041843;fare:4297,,,0.0,10.0,50223.62157161269,53461.293709747,4297.0,0
1183,BasicRequest,1,52080,52080,10077;-1;-1,2944;-1;-1,,,,,723.2542463094488,10942.675,0:t_wait:358.0394634375334;t_drive:1023.2542463094505;fare:1094,,,0.0,10.0,52438.03946343754,53461.293709747,1094.0,0
605,BasicRequest,1,53520,53520,2903;-1;-1,2944;-1;-1,,,,,330.52809671873405,4811.423000000001,0:,,,,,,,,0
137,BasicRequest,1,53580,53580,9601;-1;-1,2944;-1;-1,,,,,2467.907750036363,47917.125,0:,,,,,,,,0
221,BasicRequest,1,53580,53580,9849;-1;-1,2944;-1;-1,,,,,1741.8524822744857,36200.952999999994,0:,,,,,,,,0
1426,BasicRequest,1,52200,52200,2944;-1;-1,10129;-1;-1,,,,,797.5377166831001,12643.657,0:t_wait:0;t_drive:1397.5377166831022;fare:1264,,,0.0,13.0,52200.0,53597.5377166831,1264.0,0
239,BasicRequest,1,53640,53640,9864;-1;-1,2944;-1;-1,,,,,1718.8647042974671,35482.126,0:,,,,,,,,0
315,BasicRequest,1,53640,53640,11298;-1;-1,2944;-1;-1,,,,,3650.7362038879373,71588.307,0:,,,,,,,,0
1889,BasicRequest,1,53640,53640,9175;-1;-1,2944;-1;-1,,,,,1787.8748732920003,36416.31400000001,0:,,,,,,,,0
1895,BasicRequest,1,53640,53640,9175;-1;-1,2944;-1;-1,,,,,1787.8748732920003,36416.31400000001,0:,,,,,,,,0
427,BasicRequest,1,53700,53700,3028;-1;-1,2944;-1;-1,,,,,100.0934860791131,1298.0140000000001,0:,,,,,,,,0
2383,BasicRequest,1,53700,53700,11912;-1;-1,2944;-1;-1,,,,,2042.3720102041839,42971.343,0:,,,,,,,,0
2627,BasicRequest,1,53700,53700,8129;-1;-1,2944;-1;-1,,,,,4242.285611900384,98922.489,0:,,,,,,,,0
1319,BasicRequest,1,53760,53760,10069;-1;-1,2944;-1;-1,,,,,900.9307446527895,15255.844000000001,0:,,,,,,,,0
2481,BasicRequest,1,53760,53760,11861;-1;-1,2944;-1;-1,,,,,2628.7096985767776,58987.99100000001,0:,,,,,,,,0
145,BasicRequest,1,53820,53820,9309;-1;-1,2944;-1;-1,,,,,2635.2227668378655,52518.38600000001,0:,,,,,,,,0
273,BasicRequest,1,53820,53820,9863;-1;-1,2944;-1;-1,,,,,1389.5427388420187,23804.447999999997,0:,,,,,,,,0
359,BasicRequest,1,53820,53820,3007;-1;-1,2944;-1;-1,,,,,202.89709096773998,2855.8479999999995,0:,,,,,,,,0
1983,BasicRequest,1,53820,53820,10232;-1;-1,2944;-1;-1,,,,,2200.7123993044484,39602.398,0:,,,,,,,,0
2063,BasicRequest,1,53880,53880,4189;-1;-1,2944;-1;-1,,,,,894.5725002914795,17251.868,0:,,,,,,,,0
2947,BasicRequest,1,53880,53880,4949;-1;-1,2944;-1;-1,,,,,3445.6475839768655,72900.043,0:,,,,,,,,0
1356,BasicRequest,1,53100,53100,2944;-1;-1,3014;-1;-1,,,,,516.6024678743784,8318.949,0:t_wait:42.03765487495548;t_drive:816.6024678743779;fare:831,,,0.0,15.0,53142.037654874955,53958.640122749326,831.0,0
1354,BasicRequest,1,53100,53100,2944;-1;-1,3014;-1;-1,,,,,516.6024678743784,8318.949,0:t_wait:42.03765487495548;t_drive:816.6024678743779;fare:831,,,0.0,15.0,53142.037654874955,53958.640122749326,831.0,0
1334,BasicRequest,1,53100,53100,2944;-1;-1,3014;-1;-1,,,,,516.6024678743784,8318.949,0:t_wait:42.03765487495548;t_drive:816.6024678743779;fare:831,,,0.0,15.0,53142.037654874955,53958.640122749326,831.0,0
6,BasicRequest,1,54000,54000,2944;-1;-1,7118;-1;-1,,,,,7084.4333968947785,157261.669,0:,,,,,,,,0
54,BasicRequest,1,54000,54000,2944;-1;-1,10862;-1;-1,,,,,3494.9192869219905,75251.603,0:,,,,,,,,0
72,BasicRequest,1,54000,54000,2944;-1;-1,2529;-1;-1,,,,,5925.913913086331,133350.81299999997,0:,,,,,,,,0
94,BasicRequest,1,54000,54000,2944;-1;-1,9596;-1;-1,,,,,1400.8930592515467,28504.413,0:,,,,,,,,0
298,BasicRequest,1,54000,54000,2944;-1;-1,9986;-1;-1,,,,,7067.826065855278,144176.09900000005,0:,,,,,,,,0
306,BasicRequest,1,54000,54000,2944;-1;-1,9907;-1;-1,,,,,3432.352500625576,74123.891,0:,,,,,,,,0
368,BasicRequest,1,54000,54000,2944;-1;-1,3007;-1;-1,,,,,181.3359453480748,2678.7919999999995,0:,,,,,,,,0
530,BasicRequest,1,54000,54000,2944;-1;-1,2848;-1;-1,,,,,395.953795094004,6373.629999999999,0:,,,,,,,,0
602,BasicRequest,1,54000,54000,2944;-1;-1,6832;-1;-1,,,,,306.91127831322217,4350.004000000001,0:,,,,,,,,0
678,BasicRequest,1,54000,54000,2944;-1;-1,9912;-1;-1,,,,,464.5221999753798,6996.762000000001,0:,,,,,,,,0
720,BasicRequest,1,54000,54000,2944;-1;-1,10066;-1;-1,,,,,504.71639808156476,7932.164999999999,0:,,,,,,,,0
732,BasicRequest,1,54000,54000,2944;-1;-1,10066;-1;-1,,,,,504.71639808156476,7932.164999999999,0:,,,,,,,,0
796,BasicRequest,1,54000,54000,2944;-1;-1,9939;-1;-1,,,,,452.3155588328449,6994.254000000001,0:,,,,,,,,0
1030,BasicRequest,1,54000,54000,2944;-1;-1,2980;-1;-1,,,,,450.35195983815856,7626.731000000001,0:,,,,,,,,0
1128,BasicRequest,1,54000,54000,2944;-1;-1,10750;-1;-1,,,,,378.788334244266,6381.464,0:,,,,,,,,0
1136,BasicRequest,1,54000,54000,2944;-1;-1,10750;-1;-1,,,,,378.788334244266,6381.464,0:,,,,,,,,0
1146,BasicRequest,1,54000,54000,2944;-1;-1,9947;-1;-1,,,,,1098.9676081776763,21357.259,0:,,,,,,,,0
1274,BasicRequest,1,54000,54000,2944;-1;-1,10742;-1;-1,,,,,729.9082138411409,12818.132000000001,0:,,,,,,,,0
1292,BasicRequest,1,54000,54000,2944;-1;-1,9947;-1;-1,,,,,1098.9676081776763,21357.259,0:,,,,,,,,0
1352,BasicRequest,1,54000,54000,2944;-1;-1,3014;-1;-1,,,,,516.6024678743784,8318.949,0:,,,,,,,,0
1398,BasicRequest,1,54000,54000,2944;-1;-1,3013;-1;-1,,,,,643.2807026450822,10161.131000000001,0:,,,,,,,,0
1424,BasicRequest,1,54000,54000,2944;-1;-1,10129;-1;-1,,,,,797.5377166831001,12643.657,0:,,,,,,,,0
1452,BasicRequest,1,54000,54000,2944;-1;-1,3015;-1;-1,,,,,513.5186794049224,8271.469000000001,0:,,,,,,,,0
1466,BasicRequest,1,54000,54000,2944;-1;-1,3015;-1;-1,,,,,513.5186794049224,8271.469000000001,0:,,,,,,,,0
1472,BasicRequest,1,54000,54000,2944;-1;-1,3015;-1;-1,,,,,513.5186794049224,8271.469000000001,0:,,,,,,,,0
1764,BasicRequest,1,54000,54000,2944;-1;-1,2967;-1;-1,,,,,580.4533852657621,9273.165999999997,0:,,,,,,,,0
1794,BasicRequest,1,54000,54000,2944;-1;-1,6323;-1;-1,,,,,465.16294434901863,7187.44,0:,,,,,,,,0
1954,BasicRequest,1,54000,54000,2944;-1;-1,7463;-1;-1,,,,,8092.148695991898,188456.35499999998,0:,,,,,,,,0
2056,BasicRequest,1,54000,54000,2944;-1;-1,4189;-1;-1,,,,,893.2342861950785,17222.911999999997,0:,,,,,,,,0
2122,BasicRequest,1,54000,54000,2944;-1;-1,4149;-1;-1,,,,,1185.0102422075665,18477.711,0:,,,,,,,,0
2202,BasicRequest,1,54000,54000,2944;-1;-1,6606;-1;-1,,,,,1243.45408671778,22568.07,0:,,,,,,,,0
2228,BasicRequest,1,54000,54000,2944;-1;-1,4078;-1;-1,,,,,977.9008660558574,18531.831,0:,,,,,,,,0
